Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
84689-85671,WR,Justin,Justin Jefferson,Jefferson,19.019999577448917,13,9100,IND@MIN,MIN,IND,,,,,,WR/FLEX
84689-89675,RB,Jonathan,Jonathan Taylor,Taylor,13.060000610351562,10,9000,IND@MIN,IND,MIN,,,,,,RB/FLEX
84689-62239,QB,Josh,Josh Allen,Allen,25.070770263671875,13,9000,MIA@BUF,BUF,MIA,,,,,,QB
84689-53681,WR,Tyreek,Tyreek Hill,Hill,18.53846153846154,13,8800,MIA@BUF,MIA,BUF,,,,,,WR/FLEX
84689-25079,WR,Stefon,Stefon Diggs,Diggs,17.76153799203726,13,8600,MIA@BUF,BUF,MIA,,,,,,WR/FLEX
84689-54140,RB,Dalvin,Dalvin Cook,Cook,13.576923076923077,13,8200,IND@MIN,MIN,IND,,,,,,RB/FLEX
84689-63115,QB,Lamar,Lamar Jackson,Jackson,20.25666681925456,12,8000,BAL@CLE,BAL,CLE,O,Knee - pcl,,,,QB
84689-53562,RB,Nick,Nick Chubb,Chubb,16.5,13,8000,BAL@CLE,CLE,BAL,,,,,,RB/FLEX
84689-90572,QB,Tua,Tua Tagovailoa,Tagovailoa,18.860000610351562,11,7800,MIA@BUF,MIA,BUF,,,,,,QB
84689-22038,QB,Kirk,Kirk Cousins,Cousins,17.16307654747596,13,7500,IND@MIN,MIN,IND,,,,,,QB
84689-90573,WR,Jaylen,Jaylen Waddle,Waddle,12.73076923076923,13,7300,MIA@BUF,MIA,BUF,,,,,,WR/FLEX
84689-31001,WR,Amari,Amari Cooper,Cooper,12.299999530498798,13,7200,BAL@CLE,CLE,BAL,,,,,,WR/FLEX
84689-69213,WR,Michael,Michael Pittman Jr.,Pittman Jr.,10.291666666666666,12,7000,IND@MIN,IND,MIN,,,,,,WR/FLEX
