Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
94704-55050,RB,Christian,Christian McCaffrey,McCaffrey,24.76000061035156,5,10300,SF@CLE,SF,CLE,,,,,,RB/FLEX
94704-53681,WR,Tyreek,Tyreek Hill,Hill,22.9,5,9800,CAR@MIA,MIA,CAR,,,,,,WR/FLEX
94704-85701,WR,Ja'Marr,Ja'Marr Chase,Chase,17.560000610351562,5,9300,SEA@CIN,CIN,SEA,,,,,,WR/FLEX
94704-85671,WR,Justin,Justin Jefferson,Jefferson,18.219999694824217,5,9200,MIN@CHI,MIN,CHI,IR,Hamstring,,,,WR/FLEX
94704-138820,RB,De'Von,De'Von Achane,Achane,24.299999237060547,4,9000,CAR@MIA,MIA,CAR,IR,Knee,,,,RB/FLEX
94704-79970,WR,Cooper,Cooper Kupp,Kupp,15.800000190734863,1,8700,ARI@LAR,LAR,ARI,,,,,,WR/FLEX
94704-69531,QB,Jalen,Jalen Hurts,Hurts,22.616000366210937,5,8700,PHI@NYJ,PHI,NYJ,,,,,,QB
94704-28744,RB,Raheem,Raheem Mostert,Mostert,19.539999389648436,5,8500,CAR@MIA,MIA,CAR,,,,,,RB/FLEX
94704-91591,QB,Justin,Justin Fields,Fields,21.163999938964842,5,8500,MIN@CHI,CHI,MIN,,,,,,QB
94704-103342,RB,Kenneth,Kenneth Walker III,Walker III,17.399999618530273,4,8400,SEA@CIN,SEA,CIN,,,,,,RB/FLEX
94704-90572,QB,Tua,Tua Tagovailoa,Tagovailoa,20.732000732421874,5,8300,CAR@MIA,MIA,CAR,,,,,,QB
94704-45889,WR,Davante,Davante Adams,Adams,16.139999389648438,5,8300,NE@LV,LV,NE,,,,,,WR/FLEX
94704-72846,WR,A.J.,A.J. Brown,Brown,16.719999694824217,5,8200,PHI@NYJ,PHI,NYJ,,,,,,WR/FLEX
94704-104433,RB,Kyren,Kyren Williams,Williams,16.560000610351562,5,8200,ARI@LAR,LAR,ARI,,,,,,RB/FLEX
94704-129315,QB,Anthony,Anthony Richardson,Richardson,18.420000076293945,4,8100,IND@JAC,IND,JAC,IR,Shoulder - ac joint,,,,QB
94704-73273,RB,David,David Montgomery,Montgomery,19.575000762939453,4,8100,DET@TB,DET,TB,,,,,,RB/FLEX
94704-72731,RB,Josh,Josh Jacobs,Jacobs,13.260000610351563,5,8000,NE@LV,LV,NE,,,,,,RB/FLEX
94704-22038,QB,Kirk,Kirk Cousins,Cousins,20.824000549316406,5,8000,MIN@CHI,MIN,CHI,,,,,,QB
94704-63043,WR,DJ,DJ Moore,Moore,19.31999969482422,5,8000,MIN@CHI,CHI,MIN,,,,,,WR/FLEX
94704-103020,WR,Puka,Puka Nacua,Nacua,18.519999694824218,5,7900,ARI@LAR,LAR,ARI,,,,,,WR/FLEX
94704-38435,QB,Jared,Jared Goff,Goff,19.360000610351562,5,7800,DET@TB,DET,TB,,,,,,QB
94704-86997,WR,Amon-Ra,Amon-Ra St. Brown,St. Brown,14.125,4,7800,DET@TB,DET,TB,,,,,,WR/FLEX
94704-85798,WR,Brandon,Brandon Aiyuk,Aiyuk,15.074999809265137,4,7700,SF@CLE,SF,CLE,,,,,,WR/FLEX
94704-89956,RB,Travis,Travis Etienne Jr.,Etienne Jr.,16.6,5,7700,IND@JAC,JAC,IND,,,,,,RB/FLEX
94704-32384,WR,Mike,Mike Evans,Evans,15.425000190734863,4,7600,DET@TB,TB,DET,,,,,,WR/FLEX
94704-136855,RB,Bijan,Bijan Robinson,Robinson,14.3,5,7600,WAS@ATL,ATL,WAS,,,,,,RB/FLEX
94704-89951,QB,Trevor,Trevor Lawrence,Lawrence,15.10399932861328,5,7600,IND@JAC,JAC,IND,,,,,,QB
94704-42104,RB,Alvin,Alvin Kamara,Kamara,16.049999237060547,2,7500,NO@HOU,NO,HOU,,,,,,RB/FLEX
94704-73048,WR,DK,DK Metcalf,Metcalf,11.949999809265137,4,7500,SEA@CIN,SEA,CIN,,,,,,WR/FLEX
94704-63336,QB,Joe,Joe Burrow,Burrow,11.55999984741211,5,7500,SEA@CIN,CIN,SEA,,,,,,QB
94704-70027,RB,Zack,Zack Moss,Moss,20.424999237060547,4,7400,IND@JAC,IND,JAC,,,,,,RB/FLEX
94704-39716,WR,Adam,Adam Thielen,Thielen,15.8,5,7400,CAR@MIA,CAR,MIA,,,,,,WR/FLEX
94704-90576,WR,DeVonta,DeVonta Smith,Smith,10.5,5,7300,PHI@NYJ,PHI,NYJ,,,,,,WR/FLEX
94704-6654,QB,Matthew,Matthew Stafford,Stafford,15.58800048828125,5,7300,ARI@LAR,LAR,ARI,,,,,,QB
94704-91598,RB,D'Andre,D'Andre Swift,Swift,14.080000305175782,5,7200,PHI@NYJ,PHI,NYJ,,,,,,RB/FLEX
94704-85607,QB,Brock,Brock Purdy,Purdy,19.847999572753906,5,7200,SF@CLE,SF,CLE,,,,,,QB
94704-56018,WR,Deebo,Deebo Samuel,Samuel,12.11999969482422,5,7200,SF@CLE,SF,CLE,,,,,,WR/FLEX
94704-41535,QB,Baker,Baker Mayfield,Mayfield,17.344999313354492,4,7100,DET@TB,TB,DET,,,,,,QB
94704-87770,WR,Chris,Chris Olave,Olave,10.05999984741211,5,7100,NO@HOU,NO,HOU,,,,,,WR/FLEX
94704-64555,WR,Calvin,Calvin Ridley,Ridley,11.54000015258789,5,7000,IND@JAC,JAC,IND,,,,,,WR/FLEX
94704-104576,QB,Sam,Sam Howell,Howell,17.61199951171875,5,7000,WAS@ATL,WAS,ATL,,,,,,QB
94704-52442,RB,Joe,Joe Mixon,Mixon,10.65999984741211,5,7000,SEA@CIN,CIN,SEA,,,,,,RB/FLEX
94704-54879,QB,Deshaun,Deshaun Watson,Watson,18.47333272298177,3,7000,SF@CLE,CLE,SF,NA,Shoulder,,,,QB
94704-86687,WR,Marquise,Marquise Brown,Brown,12.680000305175781,5,7000,ARI@LAR,ARI,LAR,Q,Illness,,,,WR/FLEX
94704-89981,WR,Tee,Tee Higgins,Higgins,7.724999904632568,4,7000,SEA@CIN,CIN,SEA,,,,,,WR/FLEX
94704-72776,RB,Alexander,Alexander Mattison,Mattison,10.44000015258789,5,6900,MIN@CHI,MIN,CHI,,,,,,RB/FLEX
94704-103564,WR,Garrett,Garrett Wilson,Wilson,10.38000030517578,5,6900,PHI@NYJ,NYJ,PHI,,,,,,WR/FLEX
94704-129471,QB,C.J.,C.J. Stroud,Stroud,17.647999572753907,5,6900,NO@HOU,HOU,NO,,,,,,QB
94704-56250,WR,Terry,Terry McLaurin,McLaurin,10.11999969482422,5,6900,WAS@ATL,WAS,ATL,,,,,,WR/FLEX
94704-105646,TE,Sam,Sam LaPorta,LaPorta,11.88000030517578,5,6800,DET@TB,DET,TB,Q,Calf,,,,TE/FLEX
94704-86278,QB,Desmond,Desmond Ridder,Ridder,14.303999328613282,5,6800,WAS@ATL,ATL,WAS,,,,,,QB
94704-91419,WR,Nico,Nico Collins,Collins,15.439999389648438,5,6800,NO@HOU,HOU,NO,,,,,,WR/FLEX
94704-90573,WR,Jaylen,Jaylen Waddle,Waddle,9.699999809265137,4,6800,CAR@MIA,MIA,CAR,,,,,,WR/FLEX
94704-103064,RB,Breece,Breece Hall,Hall,10.919999694824218,5,6800,PHI@NYJ,NYJ,PHI,,,,,,RB/FLEX
94704-26483,QB,Geno,Geno Smith,Smith,14.335000038146973,4,6800,SEA@CIN,SEA,CIN,,,,,,QB
94704-71706,TE,T.J.,T.J. Hockenson,Hockenson,10.080000305175782,5,6700,MIN@CHI,MIN,CHI,,,,,,TE/FLEX
94704-63634,WR,Jakobi,Jakobi Meyers,Meyers,14.475000381469727,4,6700,NE@LV,LV,NE,,,,,,WR/FLEX
94704-129210,WR,Jordan,Jordan Addison,Addison,10.480000305175782,5,6700,MIN@CHI,MIN,CHI,,,,,,WR/FLEX
94704-54604,QB,Jimmy,Jimmy Garoppolo,Garoppolo,14.494999885559082,4,6700,NE@LV,LV,NE,,,,,,QB
94704-90562,RB,Brian,Brian Robinson Jr.,Robinson Jr.,13.280000305175781,5,6700,WAS@ATL,WAS,ATL,,,,,,RB/FLEX
94704-40407,QB,Joshua,Joshua Dobbs,Dobbs,15.480000305175782,5,6700,ARI@LAR,ARI,LAR,,,,,,QB
94704-53097,WR,Josh,Josh Reynolds,Reynolds,13.774999618530273,4,6700,DET@TB,DET,TB,,,,,,WR/FLEX
94704-31001,WR,Amari,Amari Cooper,Cooper,10.225000381469727,4,6600,SF@CLE,CLE,SF,,,,,,WR/FLEX
94704-27050,WR,Tyler,Tyler Lockett,Lockett,9.550000190734863,4,6600,SEA@CIN,SEA,CIN,,,,,,WR/FLEX
94704-60858,WR,Christian,Christian Kirk,Kirk,11.012000274658202,5,6600,IND@JAC,JAC,IND,,,,,,WR/FLEX
94704-40687,RB,James,James Conner,Conner,11.080000305175782,5,6600,ARI@LAR,ARI,LAR,IR,Knee,,,,RB/FLEX
94704-45859,QB,Derek,Derek Carr,Carr,10.068000030517577,5,6600,NO@HOU,NO,HOU,,,,,,QB
94704-119606,QB,Bryce,Bryce Young,Young,12.625,4,6600,CAR@MIA,CAR,MIA,,,,,,QB
94704-90406,QB,Zach,Zach Wilson,Wilson,11.148000335693359,5,6500,PHI@NYJ,NYJ,PHI,,,,,,QB
94704-61798,QB,Gardner,Gardner Minshew II,Minshew II,7.630000114440918,4,6500,IND@JAC,IND,JAC,,,,,,QB
94704-89675,RB,Jonathan,Jonathan Taylor,Taylor,3.9000000953674316,1,6500,IND@JAC,IND,JAC,,,,,,RB/FLEX
94704-69213,WR,Michael,Michael Pittman Jr.,Pittman Jr.,10.640000152587891,5,6500,IND@JAC,IND,JAC,,,,,,WR/FLEX
94704-112745,WR,Drake,Drake London,London,8.355999755859376,5,6400,WAS@ATL,ATL,WAS,,,,,,WR/FLEX
94704-90533,RB,Jerome,Jerome Ford,Ford,12.324999809265137,4,6400,SF@CLE,CLE,SF,,,,,,RB/FLEX
94704-90584,QB,Mac,Mac Jones,Jones,11.263999938964844,5,6400,NE@LV,NE,LV,,,,,,QB
94704-64051,QB,Drew,Drew Lock,Lock,3.619999885559082,1,6400,SEA@CIN,SEA,CIN,,,,,,QB
94704-139985,QB,Bailey,Bailey Zappe,Zappe,1.5800000429153442,2,6400,NE@LV,NE,LV,,,,,,QB
94704-93382,QB,Aidan,Aidan O'Connell,O'Connell,10.819999694824219,1,6300,NE@LV,LV,NE,,,,,,QB
94704-55635,WR,Chris,Chris Godwin,Godwin,9.5,4,6300,DET@TB,TB,DET,,,,,,WR/FLEX
94704-137902,RB,Rachaad,Rachaad White,White,9.925000190734863,4,6300,DET@TB,TB,DET,,,,,,RB/FLEX
94704-91898,QB,Dorian,Dorian Thompson-Robinson,Thompson-Robinson,4.239999771118164,1,6300,SF@CLE,CLE,SF,,,,,,QB
94704-53331,QB,Taylor,Taylor Heinicke,Heinicke,13.551111009385851,9,6200,WAS@ATL,ATL,WAS,,,,,,QB
94704-63589,QB,Sam,Sam Darnold,Darnold,-0.11500000208616257,4,6200,SF@CLE,SF,CLE,,,,,,QB
