Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
96628-53681,WR,Tyreek,Tyreek Hill,Hill,21.48181845925071,11,10000,MIA@WAS,MIA,WAS,,,,,,WR/FLEX
96628-55050,RB,Christian,Christian McCaffrey,McCaffrey,22.618182095614348,11,9800,SF@PHI,SF,PHI,,,,,,RB/FLEX
96628-29253,WR,Keenan,Keenan Allen,Allen,18.796363136985086,11,9000,LAC@NE,LAC,NE,Q,Quadriceps,,,,WR/FLEX
96628-69531,QB,Jalen,Jalen Hurts,Hurts,24.44363680752841,11,9000,SF@PHI,PHI,SF,,,,,,QB
96628-89675,RB,Jonathan,Jonathan Taylor,Taylor,13.299999782017299,7,8800,IND@TEN,IND,TEN,O,Thumb,,,,RB/FLEX
96628-86997,WR,Amon-Ra,Amon-Ra St. Brown,St. Brown,16.960000610351564,10,8500,DET@NO,DET,NO,,,,,,WR/FLEX
96628-104433,RB,Kyren,Kyren Williams,Williams,20,7,8500,CLE@LAR,LAR,CLE,,,,,,RB/FLEX
96628-28744,RB,Raheem,Raheem Mostert,Mostert,17.48181845925071,11,8400,MIA@WAS,MIA,WAS,,,,,,RB/FLEX
96628-72846,WR,A.J.,A.J. Brown,Brown,16.681818181818183,11,8400,SF@PHI,PHI,SF,,,,,,WR/FLEX
96628-90572,QB,Tua,Tua Tagovailoa,Tagovailoa,18.280000166459516,11,8400,MIA@WAS,MIA,WAS,,,,,,QB
96628-42104,RB,Alvin,Alvin Kamara,Kamara,16.524999618530273,8,8300,DET@NO,NO,DET,,,,,,RB/FLEX
96628-32384,WR,Mike,Mike Evans,Evans,15.090909090909092,11,8300,CAR@TB,TB,CAR,,,,,,WR/FLEX
96628-129291,WR,Tank,Tank Dell,Dell,14.15,10,8200,DEN@HOU,HOU,DEN,Q,Calf,,,,WR/FLEX
96628-39280,RB,Derrick,Derrick Henry,Henry,12.834544788707387,11,8200,IND@TEN,TEN,IND,,,,,,RB/FLEX
96628-69189,QB,Justin,Justin Herbert,Herbert,20.89454512162642,11,8200,LAC@NE,LAC,NE,,,,,,QB
96628-136855,RB,Bijan,Bijan Robinson,Robinson,12.936363913796164,11,8100,ATL@NYJ,ATL,NYJ,,,,,,RB/FLEX
96628-80001,RB,Austin,Austin Ekeler,Ekeler,13.737500190734863,8,8000,LAC@NE,LAC,NE,,,,,,RB/FLEX
96628-129471,QB,C.J.,C.J. Stroud,Stroud,20.66727239435369,11,8000,DEN@HOU,HOU,DEN,,,,,,QB
96628-85798,WR,Brandon,Brandon Aiyuk,Aiyuk,14.060000610351562,10,8000,SF@PHI,SF,PHI,,,,,,WR/FLEX
96628-69213,WR,Michael,Michael Pittman Jr.,Pittman Jr.,12.399999445134943,11,7900,IND@TEN,IND,TEN,,,,,,WR/FLEX
96628-90573,WR,Jaylen,Jaylen Waddle,Waddle,11.40999984741211,10,7800,MIA@WAS,MIA,WAS,,,,,,WR/FLEX
96628-73273,RB,David,David Montgomery,Montgomery,14.622222900390625,9,7800,DET@NO,DET,NO,,,,,,RB/FLEX
96628-85607,QB,Brock,Brock Purdy,Purdy,18.639999389648438,11,7800,SF@PHI,SF,PHI,,,,,,QB
96628-129368,RB,Jahmyr,Jahmyr Gibbs,Gibbs,14.988888210720486,9,7700,DET@NO,DET,NO,,,,,,RB/FLEX
96628-90576,WR,DeVonta,DeVonta Smith,Smith,11.936363913796164,11,7700,SF@PHI,PHI,SF,,,,,,WR/FLEX
96628-63484,QB,Kyler,Kyler Murray,Murray,20.453333536783855,3,7700,ARI@PIT,ARI,PIT,,,,,,QB
96628-91419,WR,Nico,Nico Collins,Collins,12.272727272727273,11,7600,DEN@HOU,HOU,DEN,,,,,,WR/FLEX
96628-38435,QB,Jared,Jared Goff,Goff,18.118182095614348,11,7600,DET@NO,DET,NO,,,,,,QB
96628-104576,QB,Sam,Sam Howell,Howell,19.229999542236328,12,7500,MIA@WAS,WAS,MIA,,,,,,QB
96628-137902,RB,Rachaad,Rachaad White,White,12.89090936834162,11,7500,CAR@TB,TB,CAR,,,,,,RB/FLEX
96628-87770,WR,Chris,Chris Olave,Olave,11.509090770374645,11,7500,DET@NO,NO,DET,Q,Concussion,,,,WR/FLEX
96628-22015,QB,Russell,Russell Wilson,Wilson,17.14181795987216,11,7400,DEN@HOU,DEN,HOU,,,,,,QB
96628-138820,RB,De'Von,De'Von Achane,Achane,19.639999389648438,5,7400,MIA@WAS,MIA,WAS,,,,,,RB/FLEX
96628-39793,TE,George,George Kittle,Kittle,10.900000138716264,11,7400,SF@PHI,SF,PHI,,,,,,TE/FLEX
96628-56018,WR,Deebo,Deebo Samuel,Samuel,10.219999694824219,10,7300,SF@PHI,SF,PHI,,,,,,WR/FLEX
96628-111540,RB,Rhamondre,Rhamondre Stevenson,Stevenson,11.30000027743253,11,7300,LAC@NE,NE,LAC,,,,,,RB/FLEX
96628-90575,RB,Najee,Najee Harris,Harris,9.5363637750799,11,7200,ARI@PIT,PIT,ARI,,,,,,RB/FLEX
96628-103020,WR,Puka,Puka Nacua,Nacua,13.454545454545455,11,7200,CLE@LAR,LAR,CLE,,,,,,WR/FLEX
96628-79970,WR,Cooper,Cooper Kupp,Kupp,8.685714176722936,7,7100,CLE@LAR,LAR,CLE,,,,,,WR/FLEX
96628-105646,TE,Sam,Sam LaPorta,LaPorta,10.490909229625355,11,7000,DET@NO,DET,NO,,,,,,TE/FLEX
96628-16606,WR,DeAndre,DeAndre Hopkins,Hopkins,10.627272865988992,11,7000,IND@TEN,TEN,IND,,,,,,WR/FLEX
96628-45859,QB,Derek,Derek Carr,Carr,12.581817626953125,11,7000,DET@NO,NO,DET,,,,,,QB
96628-39716,WR,Adam,Adam Thielen,Thielen,12.53636308149858,11,7000,CAR@TB,CAR,TB,,,,,,WR/FLEX
96628-70603,RB,Devin,Devin Singletary,Singletary,7.76727294921875,11,7000,DEN@HOU,HOU,DEN,,,,,,RB/FLEX
96628-57403,WR,Courtland,Courtland Sutton,Sutton,11.090909090909092,11,6900,DEN@HOU,DEN,HOU,,,,,,WR/FLEX
96628-103564,WR,Garrett,Garrett Wilson,Wilson,10.55454531582919,11,6900,ATL@NYJ,NYJ,ATL,,,,,,WR/FLEX
96628-6654,QB,Matthew,Matthew Stafford,Stafford,13.969091242009943,11,6900,CLE@LAR,LAR,CLE,,,,,,QB
96628-61798,QB,Gardner,Gardner Minshew II,Minshew II,11.887999725341796,10,6800,IND@TEN,IND,TEN,,,,,,QB
96628-90562,RB,Brian,Brian Robinson Jr.,Robinson Jr.,13.016666412353516,12,6800,MIA@WAS,WAS,MIA,,,,,,RB/FLEX
96628-66008,WR,Diontae,Diontae Johnson,Johnson,8.5,7,6800,ARI@PIT,PIT,ARI,,,,,,WR/FLEX
96628-41535,QB,Baker,Baker Mayfield,Mayfield,16.347273393110797,11,6800,CAR@TB,TB,CAR,,,,,,QB
96628-86687,WR,Marquise,Marquise Brown,Brown,9.09999974568685,12,6800,ARI@PIT,ARI,PIT,Q,Heel,,,,WR/FLEX
96628-31001,WR,Amari,Amari Cooper,Cooper,10.181818181818182,11,6700,CLE@LAR,CLE,LAR,,,,,,WR/FLEX
96628-91598,RB,D'Andre,D'Andre Swift,Swift,12.918182373046875,11,6700,SF@PHI,PHI,SF,,,,,,RB/FLEX
96628-91750,TE,Trey,Trey McBride,McBride,6.841666539510091,12,6700,ARI@PIT,ARI,PIT,Q,Groin,,,,TE/FLEX
96628-103064,RB,Breece,Breece Hall,Hall,11.990908536044033,11,6700,ATL@NYJ,NYJ,ATL,Q,Hamstring,,,,RB/FLEX
96628-92020,QB,Kenny,Kenny Pickett,Pickett,10.099999861283736,11,6700,ARI@PIT,PIT,ARI,,,,,,QB
96628-56250,WR,Terry,Terry McLaurin,McLaurin,9.783333460489908,12,6700,MIA@WAS,WAS,MIA,,,,,,WR/FLEX
96628-86243,QB,Will,Will Levis,Levis,12.576000213623047,5,6600,IND@TEN,TEN,IND,,,,,,QB
96628-93541,RB,Javonte,Javonte Williams,Williams,9.390000152587891,10,6600,DEN@HOU,DEN,HOU,,,,,,RB/FLEX
96628-90584,QB,Mac,Mac Jones,Jones,10.763636502352627,11,6600,LAC@NE,NE,LAC,,,,,,QB
96628-110246,WR,George,George Pickens,Pickens,9.60909063165838,11,6600,ARI@PIT,PIT,ARI,,,,,,WR/FLEX
96628-139985,QB,Bailey,Bailey Zappe,Zappe,0.8640000343322753,5,6600,LAC@NE,NE,LAC,,,,,,QB
96628-112745,WR,Drake,Drake London,London,8.352727023037998,11,6500,ATL@NYJ,ATL,NYJ,,,,,,WR/FLEX
96628-86278,QB,Desmond,Desmond Ridder,Ridder,11.656363747336648,11,6500,ATL@NYJ,ATL,NYJ,,,,,,QB
96628-112057,RB,Jaylen,Jaylen Warren,Warren,10.309091047807174,11,6500,ARI@PIT,PIT,ARI,,,,,,RB/FLEX
96628-45565,TE,Taysom,Taysom Hill,Hill,8.270909396084873,11,6500,DET@NO,NO,DET,,,,,,TE/FLEX
96628-119606,QB,Bryce,Bryce Young,Young,11.318000030517577,10,6500,CAR@TB,CAR,TB,,,,,,QB
96628-90533,RB,Jerome,Jerome Ford,Ford,11.145454406738281,11,6400,CLE@LAR,CLE,LAR,,,,,,RB/FLEX
96628-91898,QB,Dorian,Dorian Thompson-Robinson,Thompson-Robinson,3.943333307902018,6,6400,CLE@LAR,CLE,LAR,O,Concussion,,,,QB
96628-41827,QB,P.J.,P.J. Walker,Walker,4.159999847412109,6,6400,CLE@LAR,CLE,LAR,,,,,,QB
96628-56248,WR,Noah,Noah Brown,Brown,12.05999984741211,5,6400,DEN@HOU,HOU,DEN,Q,Knee,,,,WR/FLEX
96628-90406,QB,Zach,Zach Wilson,Wilson,10.866000366210937,10,6300,ATL@NYJ,NYJ,ATL,,,,,,QB
96628-55635,WR,Chris,Chris Godwin,Godwin,8.772727272727273,11,6300,CAR@TB,TB,CAR,Q,Neck,,,,WR/FLEX
96628-40482,QB,Tim,Tim Boyle,Boyle,3.259999910990397,3,6300,ATL@NYJ,NYJ,ATL,,,,,,QB
96628-40687,RB,James,James Conner,Conner,9.399999618530273,8,6300,ARI@PIT,ARI,PIT,,,,,,RB/FLEX
96628-53331,QB,Taylor,Taylor Heinicke,Heinicke,12.573333740234375,3,6200,ATL@NYJ,ATL,NYJ,,,,,,QB
96628-111876,WR,Demario,Demario Douglas,Douglas,5.990000152587891,10,6200,LAC@NE,NE,LAC,O,Concussion,,,,WR/FLEX
