Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
84964-39280,RB,Derrick,Derrick Henry,Henry,18.24000004359654,14,9800,HOU@TEN,TEN,HOU,,,,,,RB/FLEX
84964-62239,QB,Josh,Josh Allen,Allen,25.84142848423549,14,9500,BUF@CHI,BUF,CHI,,,,,,QB
84964-55050,RB,Christian,Christian McCaffrey,McCaffrey,18.382856096540177,14,9400,WAS@SF,SF,WAS,,,,,,RB/FLEX
84964-85671,WR,Justin,Justin Jefferson,Jefferson,19.397142682756698,14,9300,NYG@MIN,MIN,NYG,,,,,,WR/FLEX
84964-57439,QB,Patrick,Patrick Mahomes,Mahomes,26.010001046316965,14,9200,SEA@KC,KC,SEA,,,,,,QB
84964-85701,WR,Ja'Marr,Ja'Marr Chase,Chase,17.039999389648436,10,8800,CIN@NE,CIN,NE,,,,,,WR/FLEX
84964-25079,WR,Stefon,Stefon Diggs,Diggs,17.07857186453683,14,8700,BUF@CHI,BUF,CHI,,,,,,WR/FLEX
84964-54140,RB,Dalvin,Dalvin Cook,Cook,14.392857142857142,14,8700,NYG@MIN,MIN,NYG,,,,,,RB/FLEX
84964-69531,QB,Jalen,Jalen Hurts,Hurts,26.755713326590403,14,8700,PHI@DAL,PHI,DAL,O,Shoulder,,,,QB
84964-33076,TE,Travis,Travis Kelce,Kelce,16.599999564034597,14,8600,SEA@KC,KC,SEA,,,,,,TE/FLEX
84964-72846,WR,A.J.,A.J. Brown,Brown,15.221429007393974,14,8500,PHI@DAL,PHI,DAL,,,,,,WR/FLEX
84964-64401,RB,Saquon,Saquon Barkley,Barkley,16.135713849748885,14,8500,NYG@MIN,NYG,MIN,,,,,,RB/FLEX
84964-86997,WR,Amon-Ra,Amon-Ra St. Brown,St. Brown,14.415384145883413,13,8400,DET@CAR,DET,CAR,,,,,,WR/FLEX
84964-86631,WR,CeeDee,CeeDee Lamb,Lamb,13.564285278320312,14,8300,PHI@DAL,DAL,PHI,,,,,,WR/FLEX
84964-111540,RB,Rhamondre,Rhamondre Stevenson,Stevenson,13.964285714285714,14,8300,CIN@NE,NE,CIN,Q,Ankle,,,,RB/FLEX
84964-63336,QB,Joe,Joe Burrow,Burrow,23.25714329310826,14,8100,CIN@NE,CIN,NE,,,,,,QB
84964-73048,WR,DK,DK Metcalf,Metcalf,11.707142421177455,14,8000,SEA@KC,SEA,KC,,,,,,WR/FLEX
84964-63115,QB,Lamar,Lamar Jackson,Jackson,20.25666681925456,12,8000,ATL@BAL,BAL,ATL,O,Knee - pcl,,,,QB
84964-53562,RB,Nick,Nick Chubb,Chubb,16.028570992606028,14,7900,NO@CLE,CLE,NO,,,,,,RB/FLEX
84964-91591,QB,Justin,Justin Fields,Fields,21.532308725210335,13,7800,BUF@CHI,CHI,BUF,,,,,,QB
84964-63759,RB,Tony,Tony Pollard,Pollard,15.457142421177455,14,7700,PHI@DAL,DAL,PHI,,,,,,RB/FLEX
84964-22038,QB,Kirk,Kirk Cousins,Cousins,18.39428492954799,14,7700,NYG@MIN,MIN,NYG,,,,,,QB
84964-89981,WR,Tee,Tee Higgins,Higgins,13.324999491373697,12,7700,CIN@NE,CIN,NE,,,,,,WR/FLEX
84964-90576,WR,DeVonta,DeVonta Smith,Smith,10.971429007393974,14,7600,PHI@DAL,PHI,DAL,,,,,,WR/FLEX
