Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
95480-42104,RB,Alvin,Alvin Kamara,Kamara,18.860000610351562,5,9200,CHI@NO,NO,CHI,,,,,,RB/FLEX
95480-72846,WR,A.J.,A.J. Brown,Brown,19.237499237060547,8,9000,DAL@PHI,PHI,DAL,,,,,,WR/FLEX
95480-69531,QB,Jalen,Jalen Hurts,Hurts,23.450000762939453,8,9000,DAL@PHI,PHI,DAL,,,,,,QB
95480-86631,WR,CeeDee,CeeDee Lamb,Lamb,15.37142835344587,7,8800,DAL@PHI,DAL,PHI,,,,,,WR/FLEX
95480-79970,WR,Cooper,Cooper Kupp,Kupp,12.524999618530273,4,8700,LAR@GB,LAR,GB,,,,,,WR/FLEX
95480-63115,QB,Lamar,Lamar Jackson,Jackson,20.209999084472656,8,8600,SEA@BAL,BAL,SEA,,,,,,QB
95480-64401,RB,Saquon,Saquon Barkley,Barkley,15.080000305175782,5,8600,NYG@LV,NYG,LV,,,,,,RB/FLEX
95480-39716,WR,Adam,Adam Thielen,Thielen,16.17142813546317,7,8300,IND@CAR,CAR,IND,,,,,,WR/FLEX
95480-31716,QB,Dak,Dak Prescott,Prescott,16.697142464773997,7,8200,DAL@PHI,DAL,PHI,,,,,,QB
95480-89675,RB,Jonathan,Jonathan Taylor,Taylor,10.649999618530273,4,8000,IND@CAR,IND,CAR,,,,,,RB/FLEX
95480-45889,WR,Davante,Davante Adams,Adams,11.925000190734863,8,8000,NYG@LV,LV,NYG,,,,,,WR/FLEX
95480-91591,QB,Justin,Justin Fields,Fields,18.623332977294922,6,7800,CHI@NO,CHI,NO,NA,Thumb,,,,QB
95480-63043,WR,DJ,DJ Moore,Moore,15.137499809265137,8,7600,CHI@NO,CHI,NO,,,,,,WR/FLEX
95480-103342,RB,Kenneth,Kenneth Walker III,Walker III,15.085714067731585,7,7600,SEA@BAL,SEA,BAL,,,,,,RB/FLEX
95480-72731,RB,Josh,Josh Jacobs,Jacobs,12.125,8,7500,NYG@LV,LV,NYG,,,,,,RB/FLEX
95480-52436,TE,Mark,Mark Andrews,Andrews,13.099999564034599,7,7500,SEA@BAL,BAL,SEA,,,,,,TE/FLEX
95480-103020,WR,Puka,Puka Nacua,Nacua,15.300000190734863,8,7500,LAR@GB,LAR,GB,,,,,,WR/FLEX
95480-63484,QB,Kyler,Kyler Murray,Murray,18.865454933860086,11,7500,ARI@CLE,ARI,CLE,NA,Knee - acl,,,,QB
95480-104576,QB,Sam,Sam Howell,Howell,18.604999542236328,8,7400,WAS@NE,WAS,NE,,,,,,QB
95480-32384,WR,Mike,Mike Evans,Evans,13.885713849748884,7,7400,TB@HOU,TB,HOU,,,,,,WR/FLEX
95480-69017,QB,Jordan,Jordan Love,Love,18.297143118722097,7,7300,LAR@GB,GB,LAR,,,,,,QB
95480-69213,WR,Michael,Michael Pittman Jr.,Pittman Jr.,12.237500190734863,8,7300,IND@CAR,IND,CAR,,,,,,WR/FLEX
95480-53331,QB,Taylor,Taylor Heinicke,Heinicke,12.399999618530273,1,7200,MIN@ATL,ATL,MIN,,,,,,QB
95480-86278,QB,Desmond,Desmond Ridder,Ridder,13.479999542236328,8,7200,MIN@ATL,ATL,MIN,,,,,,QB
95480-73048,WR,DK,DK Metcalf,Metcalf,10.983333587646484,6,7200,SEA@BAL,SEA,BAL,,,,,,WR/FLEX
95480-91598,RB,D'Andre,D'Andre Swift,Swift,13.324999809265137,8,7200,DAL@PHI,PHI,DAL,,,,,,RB/FLEX
95480-56250,WR,Terry,Terry McLaurin,McLaurin,11.0625,8,7200,WAS@NE,WAS,NE,,,,,,WR/FLEX
95480-129210,WR,Jordan,Jordan Addison,Addison,13.550000190734863,8,7100,MIN@ATL,MIN,ATL,,,,,,WR/FLEX
95480-40167,RB,Gus,Gus Edwards,Edwards,11.037500381469727,8,7100,SEA@BAL,BAL,SEA,,,,,,RB/FLEX
95480-136855,RB,Bijan,Bijan Robinson,Robinson,11.8125,8,7100,MIN@ATL,ATL,MIN,,,,,,RB/FLEX
95480-45859,QB,Derek,Derek Carr,Carr,13.050000190734863,8,7100,CHI@NO,NO,CHI,,,,,,QB
95480-63519,QB,Daniel,Daniel Jones,Jones,12.212000274658203,5,7000,NYG@LV,NYG,LV,,,,,,QB
95480-63634,WR,Jakobi,Jakobi Meyers,Meyers,12.771428789411273,7,7000,NYG@LV,LV,NYG,,,,,,WR/FLEX
95480-45229,RB,Kareem,Kareem Hunt,Hunt,9.719999694824219,5,7000,ARI@CLE,CLE,ARI,,,,,,RB/FLEX
95480-54604,QB,Jimmy,Jimmy Garoppolo,Garoppolo,12.183333079020182,6,7000,NYG@LV,LV,NYG,,,,,,QB
95480-90533,RB,Jerome,Jerome Ford,Ford,11.457142421177455,7,7000,ARI@CLE,CLE,ARI,,,,,,RB/FLEX
95480-129471,QB,C.J.,C.J. Stroud,Stroud,16.614286150251115,7,7000,TB@HOU,HOU,TB,,,,,,QB
95480-90576,WR,DeVonta,DeVonta Smith,Smith,10.712499618530273,8,7000,DAL@PHI,PHI,DAL,,,,,,WR/FLEX
95480-54879,QB,Deshaun,Deshaun Watson,Watson,13.654999732971191,4,7000,ARI@CLE,CLE,ARI,,,,,,QB
95480-85671,WR,Justin,Justin Jefferson,Jefferson,18.219999694824217,5,7000,MIN@ATL,MIN,ATL,IR,Hamstring,,,,WR/FLEX
95480-27050,WR,Tyler,Tyler Lockett,Lockett,10.642857142857142,7,6900,SEA@BAL,SEA,BAL,,,,,,WR/FLEX
95480-137902,RB,Rachaad,Rachaad White,White,10.32857186453683,7,6900,TB@HOU,TB,HOU,,,,,,RB/FLEX
95480-87770,WR,Chris,Chris Olave,Olave,9.962499618530273,8,6900,CHI@NO,NO,CHI,,,,,,WR/FLEX
95480-119606,QB,Bryce,Bryce Young,Young,12.946666717529297,6,6900,IND@CAR,CAR,IND,,,,,,QB
95480-31001,WR,Amari,Amari Cooper,Cooper,9.82857186453683,7,6800,ARI@CLE,CLE,ARI,,,,,,WR/FLEX
95480-91419,WR,Nico,Nico Collins,Collins,13.17142813546317,7,6800,TB@HOU,HOU,TB,,,,,,WR/FLEX
95480-55830,RB,D'Onta,D'Onta Foreman,Foreman,11.550000190734863,4,6800,CHI@NO,CHI,NO,,,,,,RB/FLEX
95480-41535,QB,Baker,Baker Mayfield,Mayfield,16.542857578822545,7,6800,TB@HOU,TB,HOU,,,,,,QB
95480-71706,TE,T.J.,T.J. Hockenson,Hockenson,11.287500381469727,8,6700,MIN@ATL,MIN,ATL,,,,,,TE/FLEX
95480-55635,WR,Chris,Chris Godwin,Godwin,10.514285496303014,7,6700,TB@HOU,TB,HOU,,,,,,WR/FLEX
95480-70027,RB,Zack,Zack Moss,Moss,16.74285670689174,7,6700,IND@CAR,IND,CAR,,,,,,RB/FLEX
95480-40407,QB,Joshua,Joshua Dobbs,Dobbs,16.19499969482422,8,6700,MIN@ATL,MIN,ATL,,,,,,QB
95480-86687,WR,Marquise,Marquise Brown,Brown,10.9375,8,6700,ARI@CLE,ARI,CLE,,,,,,WR/FLEX
95480-94370,WR,Romeo,Romeo Doubs,Doubs,10.157142639160156,7,6600,LAR@GB,GB,LAR,,,,,,WR/FLEX
95480-63759,RB,Tony,Tony Pollard,Pollard,12.157142639160156,7,6600,DAL@PHI,DAL,PHI,,,,,,RB/FLEX
95480-185776,QB,Tyson,Tyson Bagent,Bagent,10.926666259765625,3,6600,CHI@NO,CHI,NO,,,,,,QB
