Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
85186-55050,RB,Christian,Christian McCaffrey,McCaffrey,18.01066691080729,15,9500,SF@LV,SF,LV,,,,,,RB/FLEX
85186-64401,RB,Saquon,Saquon Barkley,Barkley,16.61333312988281,15,9200,IND@NYG,NYG,IND,,,,,,RB/FLEX
85186-85671,WR,Justin,Justin Jefferson,Jefferson,19.790665690104166,15,9200,MIN@GB,MIN,GB,,,,,,WR/FLEX
85186-57439,QB,Patrick,Patrick Mahomes,Mahomes,25.85999959309896,15,9000,DEN@KC,KC,DEN,,,,,,QB
85186-53681,WR,Tyreek,Tyreek Hill,Hill,18.04666748046875,15,9000,MIA@NE,MIA,NE,,,,,,WR/FLEX
85186-69531,QB,Jalen,Jalen Hurts,Hurts,26.755713326590403,14,8800,NO@PHI,PHI,NO,D,Shoulder,,,,QB
85186-45889,WR,Davante,Davante Adams,Adams,16.326666259765624,15,8500,SF@LV,LV,SF,,,,,,WR/FLEX
85186-72731,RB,Josh,Josh Jacobs,Jacobs,18.55333251953125,15,8500,SF@LV,LV,SF,,,,,,RB/FLEX
85186-72846,WR,A.J.,A.J. Brown,Brown,15.093332926432291,15,8400,NO@PHI,PHI,NO,,,,,,WR/FLEX
85186-91591,QB,Justin,Justin Fields,Fields,20.698571341378347,14,8400,CHI@DET,CHI,DET,,,,,,QB
85186-33076,TE,Travis,Travis Kelce,Kelce,16.446666463216147,15,8300,DEN@KC,KC,DEN,,,,,,TE/FLEX
85186-54140,RB,Dalvin,Dalvin Cook,Cook,14.046666463216146,15,8300,MIN@GB,MIN,GB,,,,,,RB/FLEX
85186-86997,WR,Amon-Ra,Amon-Ra St. Brown,St. Brown,14.178571428571429,14,8200,CHI@DET,DET,CHI,,,,,,WR/FLEX
85186-16606,WR,DeAndre,DeAndre Hopkins,Hopkins,13.299999660915798,9,8100,ARI@ATL,ARI,ATL,O,Knee,,,,WR/FLEX
85186-63115,QB,Lamar,Lamar Jackson,Jackson,20.25666681925456,12,8000,PIT@BAL,BAL,PIT,O,Knee - pcl,,,,QB
85186-40687,RB,James,James Conner,Conner,13.72499974568685,12,8000,ARI@ATL,ARI,ATL,,,,,,RB/FLEX
85186-53562,RB,Nick,Nick Chubb,Chubb,15.673333740234375,15,7800,CLE@WAS,CLE,WAS,,,,,,RB/FLEX
85186-90576,WR,DeVonta,DeVonta Smith,Smith,12.059999593098958,15,7800,NO@PHI,PHI,NO,,,,,,WR/FLEX
