Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
84669-72731,RB,Josh,Josh Jacobs,Jacobs,20.061537522536057,13,9200,NE@LV,LV,NE,Q,Quadriceps,,,,RB/FLEX
84669-57439,QB,Patrick,Patrick Mahomes,Mahomes,25.49230722280649,13,9100,KC@HOU,KC,HOU,,,,,,QB
84669-85701,WR,Ja'Marr,Ja'Marr Chase,Chase,17.211110432942707,9,9000,CIN@TB,CIN,TB,,,,,,WR/FLEX
84669-69531,QB,Jalen,Jalen Hurts,Hurts,25.990769606370193,13,9000,PHI@CHI,PHI,CHI,,,,,,QB
84669-39280,RB,Derrick,Derrick Henry,Henry,17.773845966045673,13,8900,TEN@LAC,TEN,LAC,,,,,,RB/FLEX
84669-80001,RB,Austin,Austin Ekeler,Ekeler,18.938461303710938,13,8700,TEN@LAC,LAC,TEN,,,,,,RB/FLEX
84669-45889,WR,Davante,Davante Adams,Adams,18.27692354642428,13,8500,NE@LV,LV,NE,,,,,,WR/FLEX
84669-111540,RB,Rhamondre,Rhamondre Stevenson,Stevenson,13.207692072941708,13,8500,NE@LV,NE,LV,Q,Ankle,,,,RB/FLEX
84669-16606,WR,DeAndre,DeAndre Hopkins,Hopkins,15.614286150251116,7,8400,ARI@DEN,ARI,DEN,,,,,,WR/FLEX
84669-86997,WR,Amon-Ra,Amon-Ra St. Brown,St. Brown,14.641666412353516,12,8400,DET@NYJ,DET,NYJ,,,,,,WR/FLEX
84669-69189,QB,Justin,Justin Herbert,Herbert,18.27230717585637,13,8300,TEN@LAC,LAC,TEN,,,,,,QB
84669-72846,WR,A.J.,A.J. Brown,Brown,14.653846153846153,13,8200,PHI@CHI,PHI,CHI,,,,,,WR/FLEX
84669-63759,RB,Tony,Tony Pollard,Pollard,15.676923311673677,13,8200,DAL@JAC,DAL,JAC,,,,,,RB/FLEX
84669-52442,RB,Joe,Joe Mixon,Mixon,15.636363636363637,11,8100,CIN@TB,CIN,TB,,,,,,RB/FLEX
84669-86631,WR,CeeDee,CeeDee Lamb,Lamb,13.36153822678786,13,8100,DAL@JAC,DAL,JAC,,,,,,WR/FLEX
84669-33076,TE,Travis,Travis Kelce,Kelce,16.68461491511418,13,8000,KC@HOU,KC,HOU,,,,,,TE/FLEX
84669-29253,WR,Keenan,Keenan Allen,Allen,11.166666666666666,6,8000,TEN@LAC,LAC,TEN,,,,,,WR/FLEX
84669-63336,QB,Joe,Joe Burrow,Burrow,23.061537522536057,13,8000,CIN@TB,CIN,TB,,,,,,QB
84669-91591,QB,Justin,Justin Fields,Fields,21.361666361490887,12,7900,PHI@CHI,CHI,PHI,,,,,,QB
84669-103564,WR,Garrett,Garrett Wilson,Wilson,10.976922842172476,13,7800,DET@NYJ,NYJ,DET,,,,,,WR/FLEX
84669-71845,RB,Miles,Miles Sanders,Sanders,14.63846177321214,13,7800,PHI@CHI,PHI,CHI,,,,,,RB/FLEX
84669-63484,QB,Kyler,Kyler Murray,Murray,18.865454933860086,11,7800,ARI@DEN,ARI,DEN,IR,Knee - acl,,,,QB
84669-42104,RB,Alvin,Alvin Kamara,Kamara,12.163636641068893,11,7600,ATL@NO,NO,ATL,,,,,,RB/FLEX
84669-92575,RB,Isiah,Isiah Pacheco,Pacheco,6.653846153846154,13,7600,KC@HOU,KC,HOU,,,,,,RB/FLEX
84669-89981,WR,Tee,Tee Higgins,Higgins,13.281818736683238,11,7500,CIN@TB,CIN,TB,Q,Hamstring,,,,WR/FLEX
84669-38791,RB,Ezekiel,Ezekiel Elliott,Elliott,12.718181263316762,11,7500,DAL@JAC,DAL,JAC,,,,,,RB/FLEX
84669-31716,QB,Dak,Dak Prescott,Prescott,17.03499984741211,8,7500,DAL@JAC,DAL,JAC,,,,,,QB
84669-90561,WR,Jerry,Jerry Jeudy,Jeudy,10.527273004705256,11,7400,ARI@DEN,DEN,ARI,,,,,,WR/FLEX
84669-89951,QB,Trevor,Trevor Lawrence,Lawrence,18.606154221754807,13,7400,DAL@JAC,JAC,DAL,Q,Toe,,,,QB
84669-38435,QB,Jared,Jared Goff,Goff,16.859999436598557,13,7300,DET@NYJ,DET,NYJ,,,,,,QB
84669-55987,WR,JuJu,JuJu Smith-Schuster,Smith-Schuster,10.22499974568685,12,7300,KC@HOU,KC,HOU,,,,,,WR/FLEX
84669-90576,WR,DeVonta,DeVonta Smith,Smith,10.653846153846153,13,7200,PHI@CHI,PHI,CHI,,,,,,WR/FLEX
84669-22015,QB,Russell,Russell Wilson,Wilson,14.691666920979818,12,7200,ARI@DEN,DEN,ARI,O,Concussion,,,,QB
84669-40687,RB,James,James Conner,Conner,12.65999984741211,10,7200,ARI@DEN,ARI,DEN,,,,,,RB/FLEX
84669-103252,RB,Zonovan,Zonovan Knight,Knight,13.59999974568685,3,7200,DET@NYJ,NYJ,DET,,,,,,RB/FLEX
84669-39829,WR,Mike,Mike Williams,Williams,12.066666497124565,9,7200,TEN@LAC,LAC,TEN,,,,,,WR/FLEX
84669-60858,WR,Christian,Christian Kirk,Kirk,12.430769700270433,13,7100,DAL@JAC,JAC,DAL,,,,,,WR/FLEX
84669-87770,WR,Chris,Chris Olave,Olave,11.391666412353516,12,7100,ATL@NO,NO,ATL,,,,,,WR/FLEX
84669-55635,WR,Chris,Chris Godwin,Godwin,10.836363358931107,11,7000,CIN@TB,TB,CIN,,,,,,WR/FLEX
84669-40534,QB,Mike,Mike White,White,18.326666514078777,3,7000,DET@NYJ,NYJ,DET,O,Ribs,,,,QB
84669-45859,QB,Derek,Derek Carr,Carr,15.65230736365685,13,7000,NE@LV,LV,NE,,,,,,QB
84669-89956,RB,Travis,Travis Etienne Jr.,Etienne Jr.,10.561538696289062,13,7000,DAL@JAC,JAC,DAL,,,,,,RB/FLEX
84669-21948,QB,Ryan,Ryan Tannehill,Tannehill,14.139999389648438,11,6900,TEN@LAC,TEN,LAC,,,,,,QB
84669-45631,RB,Jamaal,Jamaal Williams,Williams,13.292307927058292,13,6900,DET@NYJ,DET,NYJ,,,,,,RB/FLEX
84669-32384,WR,Mike,Mike Evans,Evans,10.666666666666666,12,6900,CIN@TB,TB,CIN,,,,,,WR/FLEX
84669-137902,RB,Rachaad,Rachaad White,White,6.707692072941707,13,6900,CIN@TB,TB,CIN,,,,,,RB/FLEX
84669-6498,QB,Tom,Tom Brady,Brady,15.669230534480167,13,6800,CIN@TB,TB,CIN,,,,,,QB
84669-73273,RB,David,David Montgomery,Montgomery,10.25,12,6800,PHI@CHI,CHI,PHI,,,,,,RB/FLEX
84669-86687,WR,Marquise,Marquise Brown,Brown,12.625,8,6800,ARI@DEN,ARI,DEN,Q,Illness,,,,WR/FLEX
84669-86055,RB,Dameon,Dameon Pierce,Pierce,11.646153376652645,13,6700,KC@HOU,HOU,KC,IR,Ankle,,,,RB/FLEX
84669-57403,WR,Courtland,Courtland Sutton,Sutton,8.441666920979818,12,6700,ARI@DEN,DEN,ARI,O,Hamstring,,,,WR/FLEX
84669-24849,QB,Jameis,Jameis Winston,Winston,16.306666056315105,3,6700,ATL@NO,NO,ATL,,,,,,QB
84669-90584,QB,Mac,Mac Jones,Jones,12.062000274658203,10,6700,NE@LV,NE,LV,,,,,,QB
84669-14225,QB,Andy,Andy Dalton,Dalton,14.847999572753906,10,6700,ATL@NO,NO,ATL,,,,,,QB
84669-63589,QB,Sam,Sam Darnold,Darnold,14.329999923706055,2,6600,PIT@CAR,CAR,PIT,,,,,,QB
84669-90575,RB,Najee,Najee Harris,Harris,11.004615196814903,13,6600,PIT@CAR,PIT,CAR,,,,,,RB/FLEX
84669-91598,RB,D'Andre,D'Andre Swift,Swift,11.63000030517578,10,6600,DET@NYJ,DET,NYJ,,,,,,RB/FLEX
84669-66008,WR,Diontae,Diontae Johnson,Johnson,7.884615384615385,13,6600,PIT@CAR,PIT,CAR,,,,,,WR/FLEX
84669-63043,WR,DJ,DJ Moore,Moore,8.615384615384615,13,6600,PIT@CAR,CAR,PIT,Q,Ankle,,,,WR/FLEX
84669-52922,RB,Leonard,Leonard Fournette,Fournette,12.741666158040365,12,6600,CIN@TB,TB,CIN,,,,,,RB/FLEX
84669-64576,RB,Damien,Damien Harris,Harris,7.8111114501953125,9,6500,NE@LV,NE,LV,O,Thigh,,,,RB/FLEX
84669-86278,QB,Desmond,Desmond Ridder,Ridder,,,6500,ATL@NO,ATL,NO,,,,,,QB
84669-87418,WR,Joshua,Joshua Palmer,Palmer,9.616666793823242,12,6500,TEN@LAC,LAC,TEN,,,,,,WR/FLEX
84669-34331,RB,Latavius,Latavius Murray,Murray,9.555555555555555,9,6500,ARI@DEN,DEN,ARI,,,,,,RB/FLEX
84669-29358,QB,Marcus,Marcus Mariota,Mariota,15.812307504507212,13,6500,ATL@NO,ATL,NO,IR,Knee,,,,QB
84669-38628,QB,Mitch,Mitch Trubisky,Trubisky,10.803333282470703,6,6500,PIT@CAR,PIT,CAR,,,,,,QB
84669-55042,TE,Dalton,Dalton Schultz,Schultz,7.2272727272727275,11,6500,DAL@JAC,DAL,JAC,,,,,,TE/FLEX
84669-92020,QB,Kenny,Kenny Pickett,Pickett,12.037999725341797,10,6500,PIT@CAR,PIT,CAR,O,Concussion,,,,QB
84669-63634,WR,Jakobi,Jakobi Meyers,Meyers,10.11999969482422,10,6400,NE@LV,NE,LV,Q,Concussion,,,,WR/FLEX
84669-90406,QB,Zach,Zach Wilson,Wilson,11.751428876604352,7,6400,DET@NYJ,NYJ,DET,,,,,,QB
84669-55830,RB,D'Onta,D'Onta Foreman,Foreman,7.900000254313151,12,6400,PIT@CAR,CAR,PIT,,,,,,RB/FLEX
84669-6714,QB,Joe,Joe Flacco,Flacco,11.420000076293945,4,6400,DET@NYJ,NYJ,DET,,,,,,QB
84669-40669,WR,Tyler,Tyler Boyd,Boyd,8.83999985914964,13,6400,CIN@TB,CIN,TB,Q,Finger,,,,WR/FLEX
84669-61157,QB,Brett,Brett Rypien,Rypien,6.269999980926514,2,6400,ARI@DEN,DEN,ARI,,,,,,QB
84669-30733,RB,Cordarrelle,Cordarrelle Patterson,Patterson,11.399999830457899,9,6300,ATL@NO,ATL,NO,,,,,,RB/FLEX
84669-112745,WR,Drake,Drake London,London,7.753846388596755,13,6300,ATL@NO,ATL,NO,,,,,,WR/FLEX
84669-41305,WR,Zay,Zay Jones,Jones,9.633333206176758,12,6300,DAL@JAC,JAC,DAL,,,,,,WR/FLEX
84669-89628,QB,Davis,Davis Mills,Mills,12.069090409712357,11,6300,KC@HOU,HOU,KC,,,,,,QB
84669-30253,QB,Jeff,Jeff Driskel,Driskel,3.5399999618530273,3,6300,KC@HOU,HOU,KC,,,,,,QB
84669-53095,QB,Kyle,Kyle Allen,Allen,9.970000267028809,2,6300,KC@HOU,HOU,KC,,,,,,QB
84669-54608,RB,Jerick,Jerick McKinnon,McKinnon,7.623076805701623,13,6200,KC@HOU,KC,HOU,,,,,,RB/FLEX
84669-32158,QB,Garrett,Garrett Gilbert,Gilbert,7.760000228881836,1,6200,NE@LV,NE,LV,,,,,,QB
84669-45565,TE,Taysom,Taysom Hill,Hill,8.620000203450521,12,6200,ATL@NO,NO,ATL,,,,,,TE/FLEX
84669-139985,QB,Bailey,Bailey Zappe,Zappe,10.53499984741211,4,6200,NE@LV,NE,LV,,,,,,QB
84669-29501,WR,Brandin,Brandin Cooks,Cooks,8.069999694824219,10,6200,KC@HOU,HOU,KC,O,Calf,,,,WR/FLEX
84669-41827,QB,P.J.,P.J. Walker,Walker,7.023333231608073,6,6200,PIT@CAR,CAR,PIT,,,,,,QB
84669-30761,QB,Nathan,Nathan Peterman,Peterman,0.20000000298023224,1,6100,PHI@CHI,CHI,PHI,,,,,,QB
84669-11500,QB,Colt,Colt McCoy,McCoy,11.15999984741211,3,6100,ARI@DEN,ARI,DEN,,,,,,QB
84669-27986,QB,C.J.,C.J. Beathard,Beathard,0.07000000029802322,2,6100,DAL@JAC,JAC,DAL,,,,,,QB
84669-61798,QB,Gardner,Gardner Minshew II,Minshew II,0.3866666555404663,3,6100,PHI@CHI,PHI,CHI,,,,,,QB
84669-87467,RB,Chuba,Chuba Hubbard,Hubbard,4.509999847412109,10,6100,PIT@CAR,CAR,PIT,,,,,,RB/FLEX
84669-31170,QB,Brandon,Brandon Allen,Allen,0.7799999713897705,1,6100,CIN@TB,CIN,TB,,,,,,QB
84669-40407,QB,Joshua,Joshua Dobbs,Dobbs,,,6100,DET@NYJ,DET,NYJ,,,,,,QB
84669-60947,QB,Jarrett,Jarrett Stidham,Stidham,2.880000114440918,1,6100,NE@LV,LV,NE,,,,,,QB
84669-87691,QB,Malik,Malik Willis,Willis,1.6959999084472657,5,6100,TEN@LAC,TEN,LAC,,,,,,QB
84669-110246,WR,George,George Pickens,Pickens,7.8000001173753,13,6100,PIT@CAR,PIT,CAR,,,,,,WR/FLEX
84669-44715,QB,Cooper,Cooper Rush,Rush,8.51999991280692,7,6100,DAL@JAC,DAL,JAC,,,,,,QB
