Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
99759-55062,C,Nikola,Nikola Jokic,Jokic,57.845613178453945,57,12500,SAC@DEN,DEN,SAC,,,,,,C
99759-84669,PG,Luka,Luka Doncic,Doncic,61.18039119944853,51,12400,DAL@TOR,DAL,TOR,,,,,,PG
99759-15755,PF/C,Anthony,Anthony Davis,Davis,53.24821254185268,56,11200,LAL@LAC,LAL,LAC,GTD,Illness,,,,PF/C
99759-59358,C/PF,Domantas,Domantas Sabonis,Sabonis,49.51754385964912,57,10600,SAC@DEN,SAC,DEN,,,,,,PF/C
99759-9488,SF/PF,LeBron,LeBron James,James,47.13077016977164,52,10200,LAL@LAC,LAL,LAC,GTD,Ankle,,,,SF/PF
99759-66113,SG/PG,Donovan,Donovan Mitchell,Mitchell,47.674467046210104,47,9900,CLE@CHI,CLE,CHI,,,,,,PG/SG
99759-145321,SG/SF,Anthony,Anthony Edwards,Edwards,42.169642857142854,56,9800,MEM@MIN,MIN,MEM,GTD,Ankle,,,,SG/SF
99759-80810,PG,De'Aaron,De'Aaron Fox,Fox,44.729410807291664,51,9800,SAC@DEN,SAC,DEN,GTD,Knee,,,,PG
99759-157822,PF/SF,Scottie,Scottie Barnes,Barnes,44.24576271186441,59,9500,DAL@TOR,TOR,DAL,,,,,,SF/PF
99759-145337,PG,Tyrese,Tyrese Haliburton,Haliburton,46.361702127659576,47,9500,NO@IND,IND,NO,,,,,,PG
99759-14498,PG/SG,Kyrie,Kyrie Irving,Irving,43.44722154405382,36,9400,DAL@TOR,DAL,TOR,,,,,,PG/SG
99759-14513,SF/PF,Kawhi,Kawhi Leonard,Leonard,42.19999812199519,52,9200,LAL@LAC,LAC,LAL,,,,,,SF/PF
99759-9644,SG/PG,James,James Harden,Harden,39.37450932521446,51,9000,LAL@LAC,LAC,LAL,,,,,,PG/SG
99759-110310,PF,Zion,Zion Williamson,Williamson,38.50833384195963,48,8700,NO@IND,NO,IND,,,,,,PF
99759-84683,PF/C,Jaren,Jaren Jackson,Jackson,37.3075480910967,53,8600,MEM@MIN,MEM,MIN,,,,,,PF/C
99759-58462,PF/C,Karl-Anthony,Karl-Anthony Towns,Towns,38.77894565515351,57,8500,MEM@MIN,MIN,MEM,,,,,,PF/C
99759-66108,PG,Jamal,Jamal Murray,Murray,37.51190476190476,42,8400,SAC@DEN,DEN,SAC,,,,,,PG
99759-12341,SG/SF,Paul,Paul George,George,37.58113299675708,53,8200,LAL@LAC,LAC,LAL,O,Knee,,,,SG/SF
99759-60021,PF,Pascal,Pascal Siakam,Siakam,38.19824647066886,57,8100,NO@IND,IND,NO,,,,,,PF
99759-66048,SF/PF,Brandon,Brandon Ingram,Ingram,37.869810860112025,53,8000,NO@IND,NO,IND,,,,,,SF/PF
99759-14514,C,Nikola,Nikola Vucevic,Vucevic,38.660377358490564,53,8000,CLE@CHI,CHI,CLE,,,,,,C
99759-40203,C,Rudy,Rudy Gobert,Gobert,37.385716029575896,56,7900,MEM@MIN,MIN,MEM,GTD,Ankle,,,,C
99759-157845,PF/C,Evan,Evan Mobley,Mobley,37.05294261259191,34,7800,CLE@CHI,CLE,CHI,,,,,,PF/C
99759-9714,SF,DeMar,DeMar DeRozan,DeRozan,39.10357230050223,56,7800,CLE@CHI,CHI,CLE,,,,,,SF
