Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
98659-49111,C,Joel,Joel Embiid,Embiid,62.99677498109879,31,12500,SA@PHI,PHI,SA,,,,,,C
98659-40199,PF,Giannis,Giannis Antetokounmpo,Antetokounmpo,57.4625,40,12300,MIL@DET,MIL,DET,,,,,,PF
98659-84669,PG,Luka,Luka Doncic,Doncic,59.294287109375,35,12000,BOS@DAL,DAL,BOS,,,,,,PG
98659-66113,SG/PG,Donovan,Donovan Mitchell,Mitchell,47.574195123487904,31,10200,CLE@ORL,CLE,ORL,,,,,,PG/SG
98659-58460,SG,Devin,Devin Booker,Booker,45.166666666666664,33,10100,CHI@PHO,PHO,CHI,,,,,,SG
98659-188414,PF/C,Victor,Victor Wembanyama,Wembanyama,46.04444376627604,36,10100,SA@PHI,SA,PHI,,,,,,PF/C
98659-80808,PF/SF,Jayson,Jayson Tatum,Tatum,45.039999389648436,40,10000,BOS@DAL,BOS,DAL,,,,,,SF/PF
98659-9646,SF/PF,Kevin,Kevin Durant,Durant,48.04857003348214,35,9900,CHI@PHO,PHO,CHI,,,,,,SF/PF
98659-14498,PG/SG,Kyrie,Kyrie Irving,Irving,43.04615196814904,26,9800,BOS@DAL,DAL,BOS,,,,,,PG/SG
98659-145485,PG,LaMelo,LaMelo Ball,Ball,45.16842169510691,19,9600,CHA@MIN,CHA,MIN,,,,,,PG
98659-20848,PG,Damian,Damian Lillard,Lillard,42.17436022636218,39,9100,MIL@DET,MIL,DET,,,,,,PG
98659-145321,SG/SF,Anthony,Anthony Edwards,Edwards,41.86666791866987,39,9000,CHA@MIN,MIN,CHA,,,,,,SG/SF
98659-145331,PG,Tyrese,Tyrese Maxey,Maxey,43.60499877929688,40,9000,SA@PHI,PHI,SA,,,,,,PG
98659-157822,PF/SF,Scottie,Scottie Barnes,Barnes,44.588373228561046,43,8900,MEM@TOR,TOR,MEM,,,,,,SF/PF
98659-171770,PF/SF,Paolo,Paolo Banchero,Banchero,40.11395405614099,43,8800,CLE@ORL,ORL,CLE,,,,,,SF/PF
98659-80821,C/PF,Jarrett,Jarrett Allen,Allen,35.77428501674107,35,8700,CLE@ORL,CLE,ORL,,,,,,PF/C
98659-157808,PG/SG,Cade,Cade Cunningham,Cunningham,38.713887532552086,36,8600,MIL@DET,DET,MIL,O,Knee,,,,PG/SG
98659-67026,SF/SG,Jaylen,Jaylen Brown,Brown,37.22250061035156,40,8500,BOS@DAL,BOS,DAL,,,,,,SG/SF
98659-42677,SG/PG,Terry,Terry Rozier,Rozier,40.86206896551724,29,8400,CHA@MIN,CHA,MIN,,,,,,PG/SG
98659-84683,PF/C,Jaren,Jaren Jackson,Jackson,36.92250061035156,40,8400,MEM@TOR,MEM,TOR,,,,,,PF/C
98659-14514,C,Nikola,Nikola Vucevic,Vucevic,37.63333208133013,39,8300,CHI@PHO,CHI,PHO,,,,,,C
98659-63122,PF/C,Kristaps,Kristaps Porzingis,Porzingis,36.76874923706055,32,8200,BOS@DAL,BOS,DAL,O,Knee,,,,PF/C
98659-9714,SF,DeMar,DeMar DeRozan,DeRozan,38.61428687686012,42,8200,CHI@PHO,CHI,PHO,,,,,,SF
98659-40203,C,Rudy,Rudy Gobert,Gobert,36.69268352229421,41,8100,CHA@MIN,MIN,CHA,,,,,,C
98659-58462,PF/C,Karl-Anthony,Karl-Anthony Towns,Towns,37.84390184355945,41,8000,CHA@MIN,MIN,CHA,,,,,,PF/C
98659-110342,PG,Darius,Darius Garland,Garland,34.45,20,7900,CLE@ORL,CLE,ORL,O,Jaw,,,,PG
98659-157845,PF/C,Evan,Evan Mobley,Mobley,38.07142857142857,21,7800,CLE@ORL,CLE,ORL,O,Knee,,,,PF/C
98659-110326,PG,Coby,Coby White,White,32.07727328213778,44,7700,CHI@PHO,CHI,PHO,,,,,,PG
98659-84678,SF,Miles,Miles Bridges,Bridges,36.213791419719826,29,7600,CHA@MIN,CHA,MIN,,,,,,SF
98659-171779,C,Jalen,Jalen Duren,Duren,33.64074028862847,27,7600,MIL@DET,DET,MIL,,,,,,C
98659-14518,PF/SF,Tobias,Tobias Harris,Harris,32.835000610351564,40,7500,SA@PHI,PHI,SA,,,,,,SF/PF
98659-171780,SG/PG,Jaden,Jaden Ivey,Ivey,26.30263157894737,38,7500,MIL@DET,DET,MIL,,,,,,PG/SG
98659-49675,PG/SG,Derrick,Derrick White,White,33.35897435897436,39,7400,BOS@DAL,BOS,DAL,,,,,,PG/SG
98659-157851,SF/PF,Franz,Franz Wagner,Wagner,36.13428431919643,35,7400,CLE@ORL,ORL,CLE,,,,,,SF/PF
98659-40783,SG,Zach,Zach LaVine,LaVine,32.9039990234375,25,7400,CHI@PHO,CHI,PHO,O,Ankle,,,,SG
98659-55057,C,Jusuf,Jusuf Nurkic,Nurkic,34.03500061035156,40,7300,CHI@PHO,PHO,CHI,,,,,,C
98659-145348,PG/SG,Immanuel,Immanuel Quickley,Quickley,25.36341522961128,41,7300,MEM@TOR,TOR,MEM,,,,,,PG/SG
98659-23798,SG/SF,Caris,Caris LeVert,LeVert,29.032258064516128,31,7200,CLE@ORL,CLE,ORL,O,Wrist,,,,SG/SF
98659-15595,SG/PG,Bradley,Bradley Beal,Beal,30.183332655164932,18,7100,CHI@PHO,PHO,CHI,,,,,,PG/SG
98659-110357,SF,RJ,RJ Barrett,Barrett,29.921620961782093,37,7100,MEM@TOR,TOR,MEM,,,,,,SF
98659-16261,SG/SF,Khris,Khris Middleton,Middleton,28.308332655164932,36,7000,MIL@DET,MIL,DET,,,,,,SG/SF
98659-9663,PG,Jrue,Jrue Holiday,Holiday,30.197434645432693,39,7000,BOS@DAL,BOS,DAL,,,,,,PG
98659-110347,PF/SF,Keldon,Keldon Johnson,Johnson,30.954998779296876,40,6900,SA@PHI,SA,PHI,,,,,,SF/PF
98659-9621,C,Brook,Brook Lopez,Lopez,31.216666085379465,42,6900,MIL@DET,MIL,DET,,,,,,C
98659-145324,SG,Devin,Devin Vassell,Vassell,29.89459393475507,37,6900,SA@PHI,SA,PHI,,,,,,SG
98659-145323,PG,Tre,Tre Jones,Jones,23.00789441560444,38,6800,SA@PHI,SA,PHI,,,,,,PG
98659-188425,C,Dereck,Dereck Lively,Lively,24.922579857610888,31,6700,BOS@DAL,DAL,BOS,,,,,,C
98659-171756,SF/SG,Vince,Vince Williams,Williams,19.712499618530273,32,6700,MEM@TOR,MEM,TOR,,,,,,SG/SF
98659-14530,SF/PF,Bojan,Bojan Bogdanovic,Bogdanovic,29.161905924479168,21,6600,MIL@DET,DET,MIL,,,,,,SF/PF
