Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
97666-84680,PG,Shai,Shai Gilgeous-Alexander,Gilgeous-Alexander,55.87692495492789,26,11600,MIN@OKC,OKC,MIN,,,,,,PG
97666-145337,PG,Tyrese,Tyrese Haliburton,Haliburton,49.2639990234375,25,10500,IND@HOU,IND,HOU,,,,,,PG
97666-188414,PF/C,Victor,Victor Wembanyama,Wembanyama,45.1839990234375,25,10200,UTA@SA,SA,UTA,GTD,Ankle,,,,PF/C
97666-84671,PG,Trae,Trae Young,Young,49.11481391059028,27,10100,ATL@CHI,ATL,CHI,GTD,Shoulder,,,,PG
97666-110344,PG,Ja,Ja Morant,Morant,49.96666463216146,3,10000,MEM@NO,MEM,NO,,,,,,PG
97666-145321,SG/SF,Anthony,Anthony Edwards,Edwards,42.3039990234375,25,9700,MIN@OKC,MIN,OKC,,,,,,SG/SF
97666-24247,PG,Fred,Fred VanVleet,VanVleet,38.36153940054086,26,8800,IND@HOU,HOU,IND,,,,,,PG
97666-157908,C,Alperen,Alperen Sengun,Sengun,42.0296314380787,27,8800,IND@HOU,HOU,IND,,,,,,C
97666-145334,SG/SF,Desmond,Desmond Bane,Bane,40.9592601634838,27,8800,MEM@NO,MEM,NO,,,,,,SG/SF
97666-171759,C,Chet,Chet Holmgren,Holmgren,39.340738932291664,27,8700,MIN@OKC,OKC,MIN,,,,,,C
97666-58462,PF/C,Karl-Anthony,Karl-Anthony Towns,Towns,39.840738932291664,27,8600,MIN@OKC,MIN,OKC,GTD,Knee,,,,PF/C
97666-157808,PG/SG,Cade,Cade Cunningham,Cunningham,37.64827754579741,29,8600,BKN@DET,DET,BKN,,,,,,PG/SG
97666-9714,SF,DeMar,DeMar DeRozan,DeRozan,39.303449959590516,29,8600,ATL@CHI,CHI,ATL,,,,,,SF
97666-14514,C,Nikola,Nikola Vucevic,Vucevic,37.296772618447584,31,8500,ATL@CHI,CHI,ATL,GTD,Thigh,,,,C
97666-80812,PF/SF,Lauri,Lauri Markkanen,Markkanen,39.995001220703124,20,8500,UTA@SA,UTA,SA,,,,,,SF/PF
97666-171770,PF/SF,Paolo,Paolo Banchero,Banchero,37.59285627092634,28,8400,ORL@WAS,ORL,WAS,,,,,,SF/PF
97666-40203,C,Rudy,Rudy Gobert,Gobert,36.98571341378348,28,8400,MIN@OKC,MIN,OKC,,,,,,C
97666-66048,SF/PF,Brandon,Brandon Ingram,Ingram,36.95555510344329,27,8300,MEM@NO,NO,MEM,,,,,,SF/PF
97666-84683,PF/C,Jaren,Jaren Jackson,Jackson,35.824999128069194,28,8200,MEM@NO,MEM,NO,,,,,,PF/C
97666-110310,PF,Zion,Zion Williamson,Williamson,37.90416717529297,24,8100,MEM@NO,NO,MEM,,,,,,PF
97666-58377,SF/PF,Kyle,Kyle Kuzma,Kuzma,37.06428745814732,28,8000,ORL@WAS,WAS,ORL,,,,,,SF/PF
97666-67708,SG/PG,Dejounte,Dejounte Murray,Murray,37.337932718211206,29,8000,ATL@CHI,ATL,CHI,,,,,,PG/SG
97666-19067,PG/SG,CJ,CJ McCollum,McCollum,37.64705882352941,17,7900,MEM@NO,NO,MEM,,,,,,PG/SG
97666-14503,C,Jonas,Jonas Valanciunas,Valanciunas,34.310001627604166,30,7900,MEM@NO,NO,MEM,,,,,,C
97666-110326,PG,Coby,Coby White,White,31.18064437373992,31,7800,ATL@CHI,CHI,ATL,,,,,,PG
97666-58253,C,Myles,Myles Turner,Turner,35,27,7800,IND@HOU,IND,HOU,,,,,,C
97666-84670,SG/SF,Mikal,Mikal Bridges,Bridges,35.679308661099135,29,7700,BKN@DET,BKN,DET,,,,,,SG/SF
97666-157851,SF,Franz,Franz Wagner,Wagner,35.58571515764509,28,7600,ORL@WAS,ORL,WAS,,,,,,SF
97666-55059,C,Clint,Clint Capela,Capela,32.54642813546317,28,7500,ATL@CHI,ATL,CHI,,,,,,C
97666-40783,SG,Zach,Zach LaVine,LaVine,33.383334689670136,18,7400,ATL@CHI,CHI,ATL,O,Foot,,,,SG
97666-84667,SG/PG,Collin,Collin Sexton,Sexton,24.123333740234376,30,7300,UTA@SA,UTA,SA,,,,,,PG/SG
97666-171767,PF,Jabari,Jabari Smith,Smith,29.974073621961807,27,7300,IND@HOU,HOU,IND,,,,,,PF
97666-55060,SF/SG,Bogdan,Bogdan Bogdanovic,Bogdanovic,29.85925971137153,27,7300,ATL@CHI,ATL,CHI,,,,,,SG/SF
97666-15542,SG/PG,Spencer,Spencer Dinwiddie,Dinwiddie,30.650000435965403,28,7200,BKN@DET,BKN,DET,,,,,,PG/SG
97666-110354,C,Nic,Nic Claxton,Claxton,33.304998779296874,20,7200,BKN@DET,BKN,DET,,,,,,C
97666-20640,PG/SG,Jordan,Jordan Clarkson,Clarkson,28.870001220703124,20,7100,UTA@SA,UTA,SA,,,,,,PG/SG
97666-171760,SF/SG,Jalen,Jalen Williams,Williams,30.04583231608073,24,7100,MIN@OKC,OKC,MIN,GTD,Illness,,,,SG/SF
97666-14530,SF/PF,Bojan,Bojan Bogdanovic,Bogdanovic,28.189999389648438,10,7000,BKN@DET,DET,BKN,,,,,,SF/PF
97666-157838,SG/SF,Cam,Cam Thomas,Thomas,32.425,20,6900,BKN@DET,BKN,DET,,,,,,SG/SF
97666-110322,PG/SG,Jordan,Jordan Poole,Poole,27.18148238570602,27,6900,ORL@WAS,WAS,ORL,,,,,,PG/SG
97666-171777,C,Walker,Walker Kessler,Kessler,28.154546564275567,22,6800,UTA@SA,UTA,SA,,,,,,C
97666-110347,PF/SF,Keldon,Keldon Johnson,Johnson,32.47407362196181,27,6800,UTA@SA,SA,UTA,,,,,,SF/PF
97666-145327,PG/SG,Cole,Cole Anthony,Anthony,27.810714721679688,28,6800,ORL@WAS,ORL,WAS,,,,,,PG/SG
97666-66236,PF/C,John,John Collins,Collins,28.29615431565505,26,6700,UTA@SA,UTA,SA,,,,,,PF/C
97666-80815,PF/C,Zach,Zach Collins,Collins,27.221429007393972,28,6600,UTA@SA,SA,UTA,GTD,Knee,,,,PF/C
97666-110325,C,Daniel,Daniel Gafford,Gafford,30.2239990234375,25,6500,ORL@WAS,WAS,ORL,,,,,,C
