Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
99441-84669,PG,Luka,Luka Doncic,Doncic,60.539581298828125,48,12600,PHO@DAL,DAL,PHO,GTD,Nose,,,,PG
99441-55062,C,Nikola,Nikola Jokic,Jokic,56.80925835503472,54,12100,WAS@DEN,DEN,WAS,,,,,,C
99441-84680,PG,Shai,Shai Gilgeous-Alexander,Gilgeous-Alexander,54.43333152488426,54,11400,LAC@OKC,OKC,LAC,,,,,,PG
99441-80808,PF/SF,Jayson,Jayson Tatum,Tatum,46.6150961821934,53,10300,BOS@CHI,BOS,CHI,,,,,,SF/PF
99441-66113,SG/PG,Donovan,Donovan Mitchell,Mitchell,48.17777777777778,45,10200,ORL@CLE,CLE,ORL,GTD,Illness,,,,PG/SG
99441-145337,PG,Tyrese,Tyrese Haliburton,Haliburton,46.81818181818182,44,9900,DET@IND,IND,DET,,,,,,PG
99441-9646,SF/PF,Kevin,Kevin Durant,Durant,47.81836933992347,49,9800,PHO@DAL,PHO,DAL,,,,,,SF/PF
99441-14498,PG/SG,Kyrie,Kyrie Irving,Irving,43.62727124763258,33,9700,PHO@DAL,DAL,PHO,,,,,,PG/SG
99441-84690,PG,Jalen,Jalen Brunson,Brunson,42.53019052181604,53,9600,NY@PHI,NY,PHI,,,,,,PG
99441-58460,SG,Devin,Devin Booker,Booker,44.76521632982337,46,9500,PHO@DAL,PHO,DAL,,,,,,SG
99441-145485,PG,LaMelo,LaMelo Ball,Ball,44.29999889026988,22,9400,CHA@UTA,CHA,UTA,O,Ankle,,,,PG
99441-145331,PG,Tyrese,Tyrese Maxey,Maxey,41.967998046875,50,9300,NY@PHI,PHI,NY,,,,,,PG
99441-157822,PF/SF,Scottie,Scottie Barnes,Barnes,43.86071341378348,56,9200,BKN@TOR,TOR,BKN,,,,,,SF/PF
99441-9644,SG/PG,James,James Harden,Harden,39.92291768391927,48,9100,LAC@OKC,LAC,OKC,,,,,,PG/SG
99441-14513,SF/PF,Kawhi,Kawhi Leonard,Leonard,42.34898158482143,49,9000,LAC@OKC,LAC,OKC,,,,,,SF/PF
99441-84678,SF/PF,Miles,Miles Bridges,Bridges,38.12558196311773,43,8900,CHA@UTA,CHA,UTA,,,,,,SF/PF
99441-63122,PF/C,Kristaps,Kristaps Porzingis,Porzingis,37.09750061035156,40,8800,BOS@CHI,BOS,CHI,,,,,,PF/C
99441-157908,C,Alperen,Alperen Sengun,Sengun,42.67735664799528,53,8700,HOU@NO,HOU,NO,,,,,,C
99441-171770,PF/SF,Paolo,Paolo Banchero,Banchero,40.557141985212056,56,8600,ORL@CLE,ORL,CLE,,,,,,SF/PF
99441-12341,SG/SF,Paul,Paul George,George,37.998039694393384,51,8500,LAC@OKC,LAC,OKC,,,,,,SG/SF
99441-66108,PG,Jamal,Jamal Murray,Murray,37.28500061035156,40,8400,WAS@DEN,DEN,WAS,GTD,Lower leg,,,,PG
99441-14514,C,Nikola,Nikola Vucevic,Vucevic,38.54199951171875,50,8400,BOS@CHI,CHI,BOS,,,,,,C
99441-157808,PG/SG,Cade,Cade Cunningham,Cunningham,38.31363747336648,44,8300,DET@IND,DET,IND,GTD,Knee,,,,PG/SG
99441-42669,PF,Julius,Julius Randle,Randle,41.41521686056386,46,8300,NY@PHI,NY,PHI,O,Shoulder,,,,PF
99441-110310,PF,Zion,Zion Williamson,Williamson,38.0204551003196,44,8200,HOU@NO,NO,HOU,,,,,,PF
99441-171759,C,Chet,Chet Holmgren,Holmgren,38.237037941261576,54,8200,LAC@OKC,OKC,LAC,,,,,,C
99441-60021,PF,Pascal,Pascal Siakam,Siakam,38.312961154513886,54,8100,DET@IND,IND,DET,,,,,,PF
99441-157851,SF/PF,Franz,Franz Wagner,Wagner,36.304256358045215,47,8100,ORL@CLE,ORL,CLE,,,,,,SF/PF
99441-9714,SF,DeMar,DeMar DeRozan,DeRozan,39.249055682488205,53,8100,BOS@CHI,CHI,BOS,,,,,,SF
99441-66048,SF/PF,Brandon,Brandon Ingram,Ingram,37.83921664368872,51,8000,HOU@NO,NO,HOU,GTD,Illness,,,,SF/PF
99441-80812,PF/SF,Lauri,Lauri Markkanen,Markkanen,39.15869671365489,46,8000,CHA@UTA,UTA,CHA,,,,,,SF/PF
99441-67026,SF/SG,Jaylen,Jaylen Brown,Brown,36.8862735523897,51,8000,BOS@CHI,BOS,CHI,,,,,,SG/SF
99441-14518,PF/SF,Tobias,Tobias Harris,Harris,33.08958435058594,48,7900,NY@PHI,PHI,NY,,,,,,SF/PF
99441-171760,SF/SG,Jalen,Jalen Williams,Williams,33.635416666666664,48,7900,LAC@OKC,OKC,LAC,,,,,,SG/SF
99441-188405,PG/SG,Amen,Amen Thompson,Thompson,21.159999302455358,35,7900,HOU@NO,HOU,NO,,,,,,PG/SG
99441-58377,SF/PF,Kyle,Kyle Kuzma,Kuzma,36.46153846153846,52,7800,WAS@DEN,WAS,DEN,,,,,,SF/PF
99441-24247,PG,Fred,Fred VanVleet,VanVleet,37.92978619514628,47,7800,HOU@NO,HOU,NO,,,,,,PG
99441-84681,SG/SF,Donte,Donte DiVincenzo,DiVincenzo,24.60925971137153,54,7800,NY@PHI,NY,PHI,,,,,,SG/SF
99441-110326,PG,Coby,Coby White,White,33.7,55,7800,BOS@CHI,CHI,BOS,,,,,,PG
99441-19067,PG/SG,CJ,CJ McCollum,McCollum,35.15121832126525,41,7700,HOU@NO,NO,HOU,,,,,,PG/SG
99441-84670,SG/SF,Mikal,Mikal Bridges,Bridges,34.905556007667826,54,7700,BKN@TOR,BKN,TOR,,,,,,SG/SF
99441-171779,C,Jalen,Jalen Duren,Duren,33.88205190805289,39,7700,DET@IND,DET,IND,,,,,,C
99441-80821,C/PF,Jarrett,Jarrett Allen,Allen,36.48541768391927,48,7700,ORL@CLE,CLE,ORL,,,,,,PF/C
99441-157845,PF/C,Evan,Evan Mobley,Mobley,37.17333170572917,30,7600,ORL@CLE,CLE,ORL,,,,,,PF/C
99441-15595,SG/PG,Bradley,Bradley Beal,Beal,31.136665852864585,30,7600,PHO@DAL,PHO,DAL,GTD,Hamstring,,,,PG/SG
99441-145314,PF/C,Precious,Precious Achiuwa,Achiuwa,20.460416158040363,48,7600,NY@PHI,NY,PHI,,,,,,PF/C
99441-23665,SG/SF,Buddy,Buddy Hield,Hield,24.18035670689174,56,7500,NY@PHI,PHI,NY,,,,,,SG/SF
99441-110354,C,Nic,Nic Claxton,Claxton,34.79772671786222,44,7500,BKN@TOR,BKN,TOR,,,,,,C
99441-110357,SF,RJ,RJ Barrett,Barrett,30.87555609809028,45,7500,BKN@TOR,TOR,BKN,,,,,,SF
99441-49675,PG/SG,Derrick,Derrick White,White,32.182353898590684,51,7400,BOS@CHI,BOS,CHI,,,,,,PG/SG
99441-145539,SF/PF,Deni,Deni Avdija,Avdija,29.079630533854168,54,7400,WAS@DEN,WAS,DEN,,,,,,SF/PF
99441-157907,SG/PG,Jalen,Jalen Green,Green,29.70740650318287,54,7400,HOU@NO,HOU,NO,,,,,,PG/SG
99441-58081,PG,Tyus,Tyus Jones,Jones,29.57777687355324,54,7300,WAS@DEN,WAS,DEN,,,,,,PG
99441-80825,PF/C,Isaiah,Isaiah Hartenstein,Hartenstein,26.1860009765625,50,7300,NY@PHI,NY,PHI,GTD,Achilles,,,,PF/C
99441-188419,SF,Brandon,Brandon Miller,Miller,27.291666666666668,48,7200,CHA@UTA,CHA,UTA,,,,,,SF
99441-157838,SG/SF,Cam,Cam Thomas,Thomas,29.642222764756944,45,7200,BKN@TOR,BKN,TOR,,,,,,SG/SF
99441-55057,C,Jusuf,Jusuf Nurkic,Nurkic,33.54807692307692,52,7100,PHO@DAL,PHO,DAL,,,,,,C
99441-58253,C,Myles,Myles Turner,Turner,32.97692401592548,52,7100,DET@IND,IND,DET,,,,,,C
99441-145348,PG/SG,Immanuel,Immanuel Quickley,Quickley,25.9039990234375,50,7100,BKN@TOR,TOR,BKN,,,,,,PG/SG
99441-110325,C,Daniel,Daniel Gafford,Gafford,31.68541717529297,48,7000,PHO@DAL,DAL,PHO,,,,,,C
99441-171777,C,Walker,Walker Kessler,Kessler,27.475001017252605,48,7000,CHA@UTA,UTA,CHA,,,,,,C
99441-9663,PG,Jrue,Jrue Holiday,Holiday,29.96199951171875,50,7000,BOS@CHI,BOS,CHI,,,,,,PG
99441-58378,C,Jakob,Jakob Poeltl,Poeltl,29.631819291548297,44,6900,BKN@TOR,TOR,BKN,,,,,,C
99441-171780,SG/PG,Jaden,Jaden Ivey,Ivey,26.64800048828125,50,6900,DET@IND,DET,IND,,,,,,PG/SG
99441-40562,SF/PF,Josh,Josh Hart,Hart,23.025926378038193,54,6800,NY@PHI,NY,PHI,,,,,,SF/PF
99441-145329,C,Paul,Paul Reed,Reed,18.785185637297452,54,6800,NY@PHI,PHI,NY,,,,,,C
99441-84667,SG/PG,Collin,Collin Sexton,Sexton,28.541072300502233,56,6700,CHA@UTA,UTA,CHA,,,,,,PG/SG
99441-58153,SF/SG,Kelly,Kelly Oubre,Oubre,25.342857724144345,42,6700,NY@PHI,PHI,NY,,,,,,SG/SF
99441-66115,PG/PF,Ben,Ben Simmons,Simmons,28.850001017252605,12,6600,BKN@TOR,BKN,TOR,,,,,,PG/PF
99441-157831,PG,Tre,Tre Mann,Mann,13.25,16,6600,CHA@UTA,CHA,UTA,,,,,,PG
99441-84679,PF/C,Marvin,Marvin Bagley,Bagley,21.156756426836992,37,6600,WAS@DEN,WAS,DEN,,,,,,PF/C
99441-70827,C,Ivica,Ivica Zubac,Zubac,28.6953494049782,43,6500,LAC@OKC,LAC,OKC,,,,,,C
99441-15557,C,Andre,Andre Drummond,Drummond,23.29090909090909,55,6500,BOS@CHI,CHI,BOS,,,,,,C
