Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
82269-55062,C,Nikola,Nikola Jokic,Jokic,52.633331298828125,3,11200,DEN@POR,DEN,POR,,,,,,C
82269-80808,PF/SF,Jayson,Jayson Tatum,Tatum,55.166666666666664,3,10500,BOS@CHI,BOS,CHI,,,,,,SF/PF
82269-49111,C,Joel,Joel Embiid,Embiid,49.5,3,10300,IND@PHI,PHI,IND,,,,,,C
82269-110344,PG,Ja,Ja Morant,Morant,49.43333435058594,3,10100,BKN@MEM,MEM,BKN,,,,,,PG
82269-9644,SG/PG,James,James Harden,Harden,53.666666666666664,3,10000,IND@PHI,PHI,IND,,,,,,PG/SG
82269-9646,SF/PF,Kevin,Kevin Durant,Durant,46.29999923706055,2,10000,BKN@MEM,BKN,MEM,,,,,,SF/PF
82269-9714,SG/SF,DeMar,DeMar DeRozan,DeRozan,45.6000010172526,3,9200,BOS@CHI,CHI,BOS,,,,,,SG/SF
82269-40203,C,Rudy,Rudy Gobert,Gobert,43.1000010172526,3,9100,SA@MIN,MIN,SA,,,,,,C
82269-60021,C/PF,Pascal,Pascal Siakam,Siakam,52.8999989827474,3,9000,TOR@MIA,TOR,MIA,,,,,,PF/C
82269-20848,PG,Damian,Damian Lillard,Lillard,46.23333231608073,3,8800,DEN@POR,POR,DEN,,,,,,PG
82269-14498,PG/SG,Kyrie,Kyrie Irving,Irving,35.79999923706055,2,8700,BKN@MEM,BKN,MEM,,,,,,PG/SG
82269-58462,PF/C,Karl-Anthony,Karl-Anthony Towns,Towns,31.133333841959637,3,8500,SA@MIN,MIN,SA,,,,,,PF/C
82269-145337,PG/SG,Tyrese,Tyrese Haliburton,Haliburton,47.8999989827474,3,8500,IND@PHI,IND,PHI,,,,,,PG/SG
82269-14528,SF/PF,Jimmy,Jimmy Butler,Butler,37.76666768391927,3,8300,TOR@MIA,MIA,TOR,,,,,,SF/PF
82269-14514,C,Nikola,Nikola Vucevic,Vucevic,37.6000010172526,3,8200,BOS@CHI,CHI,BOS,,,,,,C
82269-67026,SF/SG,Jaylen,Jaylen Brown,Brown,41.8999989827474,3,8200,BOS@CHI,BOS,CHI,,,,,,SG/SF
82269-42669,PF/C,Julius,Julius Randle,Randle,35.70000076293945,2,7900,ORL@NY,NY,ORL,,,,,,PF/C
82269-80817,C/PF,Bam,Bam Adebayo,Adebayo,25.933334350585938,3,7700,TOR@MIA,MIA,TOR,,,,,,PF/C
82269-80812,PF/SF,Lauri,Lauri Markkanen,Markkanen,45.76666768391927,3,7600,UTA@HOU,UTA,HOU,,,,,,SF/PF
82269-171770,PF/SF,Paolo,Paolo Banchero,Banchero,42.3999989827474,3,7500,ORL@NY,ORL,NY,,,,,,SF/PF
