Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
98709-55062,C,Nikola,Nikola Jokic,Jokic,57.44418831758721,43,12100,DEN@IND,DEN,IND,,,,,,C
98709-15755,PF/C,Anthony,Anthony Davis,Davis,53.902378627232146,42,11400,LAL@LAC,LAL,LAC,GTD,Achilles,,,,PF/C
98709-84680,PG,Shai,Shai Gilgeous-Alexander,Gilgeous-Alexander,54.207317073170735,41,10900,POR@OKC,OKC,POR,,,,,,PG
98709-145337,PG,Tyrese,Tyrese Haliburton,Haliburton,50.15293974034927,34,10700,DEN@IND,IND,DEN,O,Hamstring,,,,PG
98709-9488,SF/PF,LeBron,LeBron James,James,46.932501220703124,40,9700,LAL@LAC,LAL,LAC,O,Ankle,,,,SF/PF
98709-84690,PG,Jalen,Jalen Brunson,Brunson,42.1268280773628,41,9300,NY@BKN,NY,BKN,,,,,,PG
98709-42669,PF,Julius,Julius Randle,Randle,41.60697617641715,43,9000,NY@BKN,NY,BKN,,,,,,PF
98709-80812,PF/SF,Lauri,Lauri Markkanen,Markkanen,40.755880916819855,34,8900,UTA@NO,UTA,NO,,,,,,SF/PF
98709-14513,SF/PF,Kawhi,Kawhi Leonard,Leonard,42.2324317725929,37,8600,LAL@LAC,LAC,LAL,,,,,,SF/PF
98709-66108,PG,Jamal,Jamal Murray,Murray,37.833333333333336,30,8400,DEN@IND,DEN,IND,,,,,,PG
98709-12341,SG/SF,Paul,Paul George,George,39.54871857471955,39,8300,LAL@LAC,LAC,LAL,,,,,,SG/SF
98709-9644,SG/PG,James,James Harden,Harden,38.986111111111114,36,8200,LAL@LAC,LAC,LAL,,,,,,PG/SG
98709-66048,SF/PF,Brandon,Brandon Ingram,Ingram,37.15640963040865,39,8100,UTA@NO,NO,UTA,,,,,,SF/PF
98709-60021,PF/C,Pascal,Pascal Siakam,Siakam,37.84634027248475,41,8000,DEN@IND,IND,DEN,,,,,,PF/C
98709-19067,PG/SG,CJ,CJ McCollum,McCollum,36.810344827586206,29,7900,UTA@NO,NO,UTA,,,,,,PG/SG
98709-171760,SF/SG,Jalen,Jalen Williams,Williams,33.47948592748397,39,7900,POR@OKC,OKC,POR,,,,,,SG/SF
98709-84667,SG/PG,Collin,Collin Sexton,Sexton,27.46590909090909,44,7800,UTA@NO,UTA,NO,,,,,,PG/SG
98709-171759,C,Chet,Chet Holmgren,Holmgren,37.838094075520836,42,7800,POR@OKC,OKC,POR,,,,,,C
98709-84670,SG/SF,Mikal,Mikal Bridges,Bridges,35.01190476190476,42,7700,NY@BKN,BKN,NY,,,,,,SG/SF
98709-110310,PF,Zion,Zion Williamson,Williamson,37.294287109375,35,7700,UTA@NO,NO,UTA,,,,,,PF
98709-16359,PG/SG,Malcolm,Malcolm Brogdon,Brogdon,29.054545084635418,33,7600,POR@OKC,POR,OKC,,,,,,PG/SG
98709-110354,C,Nic,Nic Claxton,Claxton,34.79999923706055,32,7500,NY@BKN,BKN,NY,,,,,,C
98709-58253,C,Myles,Myles Turner,Turner,33.780953543526785,42,7400,DEN@IND,IND,DEN,,,,,,C
98709-84717,SG/PG,Anfernee,Anfernee Simons,Simons,33.429998779296874,20,7400,POR@OKC,POR,OKC,,,,,,PG/SG
98709-23831,PF/SF,Jerami,Jerami Grant,Grant,32.01081147065034,37,7300,POR@OKC,POR,OKC,,,,,,SF/PF
98709-80825,PF/C,Isaiah,Isaiah Hartenstein,Hartenstein,25.372093023255815,43,7200,NY@BKN,NY,BKN,GTD,Achilles,,,,PF/C
98709-14503,C,Jonas,Jonas Valanciunas,Valanciunas,32.416279637536334,43,7100,UTA@NO,NO,UTA,,,,,,C
