Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
82398-84669,PG/SG,Luka,Luka Doncic,Doncic,61.633331298828125,3,12000,DAL@BKN,DAL,BKN,,,,,,PG/SG
82398-110344,PG,Ja,Ja Morant,Morant,52.599998474121094,4,10600,MEM@SAC,MEM,SAC,,,,,,PG
82398-84680,SG/PG,Shai,Shai Gilgeous-Alexander,Gilgeous-Alexander,55.6000010172526,3,10300,LAC@OKC,OKC,LAC,,,,,,PG/SG
82398-9524,PG,Stephen,Stephen Curry,Curry,47.775001525878906,4,9800,MIA@GS,GS,MIA,,,,,,PG
82398-9646,SF/PF,Kevin,Kevin Durant,Durant,46.57500076293945,4,9700,DAL@BKN,BKN,DAL,,,,,,SF/PF
82398-14498,PG/SG,Kyrie,Kyrie Irving,Irving,44,4,9400,DAL@BKN,BKN,DAL,,,,,,PG/SG
82398-12341,SG/SF,Paul,Paul George,George,43.20000203450521,3,9000,LAC@OKC,LAC,OKC,GTD,Illness,,,,SG/SF
82398-59358,C/PF,Domantas,Domantas Sabonis,Sabonis,38.86666615804037,3,9000,MEM@SAC,SAC,MEM,,,,,,PF/C
82398-80810,PG,De'Aaron,De'Aaron Fox,Fox,49.29999796549479,3,8800,MEM@SAC,SAC,MEM,,,,,,PG
82398-42202,PF/C,Christian,Christian Wood,Wood,38.23333231608073,3,8200,DAL@BKN,DAL,BKN,,,,,,PF/C
82398-14528,SF/PF,Jimmy,Jimmy Butler,Butler,37.879998779296876,5,8100,MIA@GS,MIA,GS,,,,,,SF/PF
82398-49116,SF/PF,Andrew,Andrew Wiggins,Wiggins,41.875,4,7900,MIA@GS,GS,MIA,,,,,,SF/PF
82398-110312,SG/SF,Tyler,Tyler Herro,Herro,35.560000610351565,5,7500,MIA@GS,MIA,GS,,,,,,SG/SF
82398-145334,SG/SF,Desmond,Desmond Bane,Bane,37.04999923706055,4,7400,MEM@SAC,MEM,SAC,,,,,,SG/SF
82398-157905,SG/PG,Josh,Josh Giddey,Giddey,32.833333333333336,3,7200,LAC@OKC,OKC,LAC,O,Ankle,,,,PG/SG
82398-80817,C/PF,Bam,Bam Adebayo,Adebayo,29.279998779296875,5,7000,MIA@GS,MIA,GS,,,,,,PF/C
82398-14513,SF/PF,Kawhi,Kawhi Leonard,Leonard,25.799999237060547,2,7000,LAC@OKC,LAC,OKC,O,Knee,,,,SF/PF
82398-110354,C,Nic,Nic Claxton,Claxton,31.674999237060547,4,6700,DAL@BKN,BKN,DAL,,,,,,C
82398-70827,C,Ivica,Ivica Zubac,Zubac,32.599998474121094,4,6500,LAC@OKC,LAC,OKC,,,,,,C
82398-110322,PG/SG,Jordan,Jordan Poole,Poole,27.125,4,6300,MIA@GS,GS,MIA,,,,,,PG/SG
82398-111273,SF/SG,Luguentz,Luguentz Dort,Dort,23.399999618530273,4,6200,LAC@OKC,OKC,LAC,,,,,,SG/SF
82398-15860,PF/C,Draymond,Draymond Green,Green,27.125,4,6100,MIA@GS,GS,MIA,,,,,,PF/C
82398-14509,SG/SF,Klay,Klay Thompson,Thompson,17.875,4,5900,MIA@GS,GS,MIA,,,,,,SG/SF
82398-66115,PG/PF,Ben,Ben Simmons,Simmons,24.649999618530273,4,5800,DAL@BKN,BKN,DAL,,,,,,PG/PF
82398-23169,C,Steven,Steven Adams,Adams,27.25,4,5500,MEM@SAC,MEM,SAC,,,,,,C
82398-157831,PG,Tre,Tre Mann,Mann,25.774999618530273,4,5400,LAC@OKC,OKC,LAC,,,,,,PG
82398-12332,PG/SG,John,John Wall,Wall,24.633333841959637,3,5300,LAC@OKC,LAC,OKC,,,,,,PG/SG
82398-157844,PF,Santi,Santi Aldama,Aldama,28.5,4,5300,MEM@SAC,MEM,SAC,,,,,,PF
82398-84704,SG/SF,Kevin,Kevin Huerter,Huerter,26.23333231608073,3,5300,MEM@SAC,SAC,MEM,,,,,,SG/SF
82398-171787,SF/PF,Keegan,Keegan Murray,Murray,26.899999618530273,2,5200,MEM@SAC,SAC,MEM,,,,,,SF/PF
82398-9535,PG,Kyle,Kyle Lowry,Lowry,26.039999389648436,5,5100,MIA@GS,MIA,GS,,,,,,PG
82398-18338,SF/PF,Royce,Royce O'Neale,O'Neale,26.700000762939453,4,5100,DAL@BKN,BKN,DAL,,,,,,SF/PF
82398-60233,SG/SF,Dillon,Dillon Brooks,Brooks,3.5,1,5000,MEM@SAC,MEM,SAC,,,,,,SG/SF
82398-14512,PF/SF,Marcus,Marcus Morris,Morris,24.933334350585938,3,5000,LAC@OKC,LAC,OKC,O,Personal,,,,SF/PF
82398-15542,PG/SG,Spencer,Spencer Dinwiddie,Dinwiddie,24.133333841959637,3,5000,DAL@BKN,DAL,BKN,,,,,,PG/SG
82398-20491,PF/SF,Robert,Robert Covington,Covington,19.200000762939453,4,4900,LAC@OKC,LAC,OKC,,,,,,SF/PF
82398-15946,SF/PF,Harrison,Harrison Barnes,Barnes,17.46666717529297,3,4800,MEM@SAC,SAC,MEM,,,,,,SF/PF
82398-157830,C/PF,Jeremiah,Jeremiah Robinson-Earl,Robinson-Earl,19.524999618530273,4,4800,LAC@OKC,OKC,LAC,,,,,,PF/C
82398-58576,C/PF,Kevon,Kevon Looney,Looney,18.325000762939453,4,4800,MIA@GS,GS,MIA,,,,,,PF/C
82398-112708,SG/SF,Max,Max Strus,Strus,24.11999969482422,5,4600,MIA@GS,MIA,GS,,,,,,SG/SF
82398-157839,PF,Day'Ron,Day'Ron Sharpe,Sharpe,16.674999237060547,4,4600,DAL@BKN,BKN,DAL,,,,,,PF
82398-9739,C,JaVale,JaVale McGee,McGee,16.46666717529297,3,4500,DAL@BKN,DAL,BKN,,,,,,C
82398-14523,PG,Reggie,Reggie Jackson,Jackson,16.774999618530273,4,4500,LAC@OKC,LAC,OKC,,,,,,PG
82398-58081,PG,Tyus,Tyus Jones,Jones,20.424999237060547,4,4500,MEM@SAC,MEM,SAC,,,,,,PG
