Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
100406-15755,PF/C,Anthony,Anthony Davis,Davis,53.51093673706055,64,11500,GS@LAL,LAL,GS,GTD,Achilles,,,,PF/C
100406-84680,PG,Shai,Shai Gilgeous-Alexander,Gilgeous-Alexander,54.260605320785984,66,11200,OKC@MEM,OKC,MEM,,,,,,PG
100406-49111,C,Joel,Joel Embiid,Embiid,62.42058967141544,34,11000,CHA@PHI,PHI,CHA,O,Knee,,,,C
100406-9488,SF/PF,LeBron,LeBron James,James,47.55084745762712,59,10000,GS@LAL,LAL,GS,GTD,Ankle,,,,SF/PF
100406-145337,PG,Tyrese,Tyrese Haliburton,Haliburton,45.09090909090909,55,9200,BKN@IND,IND,BKN,,,,,,PG
100406-110310,PF,Zion,Zion Williamson,Williamson,39.18181818181818,55,9100,POR@NO,NO,POR,,,,,,PF
100406-84678,SF/PF,Miles,Miles Bridges,Bridges,38.010716029575896,56,9000,CHA@PHI,CHA,PHI,,,,,,SF/PF
100406-84683,PF/C,Jaren,Jaren Jackson,Jackson,38.01403594435307,57,8900,OKC@MEM,MEM,OKC,GTD,Quadriceps,,,,PF/C
100406-145331,PG,Tyrese,Tyrese Maxey,Maxey,41.91379310344828,58,8700,CHA@PHI,PHI,CHA,,,,,,PG
100406-9714,SF,DeMar,DeMar DeRozan,DeRozan,39.726153094951925,65,8700,WAS@CHI,CHI,WAS,,,,,,SF
100406-84673,C,Deandre,Deandre Ayton,Ayton,35.04545454545455,44,8600,POR@NO,POR,NO,,,,,,C
100406-9524,PG,Stephen,Stephen Curry,Curry,39.914998372395836,60,8600,GS@LAL,GS,LAL,GTD,Ankle,,,,PG
100406-58377,SF/PF,Kyle,Kyle Kuzma,Kuzma,37.681251525878906,64,8300,WAS@CHI,WAS,CHI,,,,,,SF/PF
