Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
101897-59358,C/PF,Domantas,Domantas Sabonis,Sabonis,49.269878341490966,83,10400,SAC@NO,SAC,NO,,,,,,PF/C
101897-80810,PG,De'Aaron,De'Aaron Fox,Fox,45.237333984375,75,9700,SAC@NO,SAC,NO,,,,,,PG
101897-9714,SF/PF,DeMar,DeMar DeRozan,DeRozan,40.67749938964844,80,9300,CHI@MIA,CHI,MIA,,,,,,SF/PF
101897-80817,C,Bam,Bam Adebayo,Adebayo,40.89999933112158,73,8500,CHI@MIA,MIA,CHI,,,,,,C
101897-19067,PG/SG,CJ,CJ McCollum,McCollum,34.94477684818097,67,8400,SAC@NO,NO,SAC,,,,,,PG/SG
101897-14514,C,Nikola,Nikola Vucevic,Vucevic,38.47532594358766,77,8000,CHI@MIA,CHI,MIA,,,,,,C
101897-110312,SG/PG,Tyler,Tyler Herro,Herro,34.076745321584305,43,7900,CHI@MIA,MIA,CHI,,,,,,PG/SG
101897-110326,PG,Coby,Coby White,White,33.26124877929688,80,7800,CHI@MIA,CHI,MIA,,,,,,PG
101897-66048,SF/PF,Brandon,Brandon Ingram,Ingram,36.78615534855769,65,7700,SAC@NO,NO,SAC,,,,,,SF/PF
101897-42677,PG,Terry,Terry Rozier,Rozier,35.41639184170082,61,7300,CHI@MIA,MIA,CHI,GTD,Neck,,,,PG
101897-171787,SF/PF,Keegan,Keegan Murray,Murray,29.042308318309296,78,6800,SAC@NO,SAC,NO,,,,,,SF/PF
101897-157847,SF/SG,Trey,Trey Murphy,Murphy,27.462069807381464,58,6400,SAC@NO,NO,SAC,,,,,,SG/SF
101897-157849,PG/SG,Ayo,Ayo Dosunmu,Dosunmu,23.167532784598215,77,6300,CHI@MIA,CHI,MIA,,,,,,PG/SG
101897-157848,SF/PF,Herbert,Herbert Jones,Jones,24.479221096286526,77,5900,SAC@NO,NO,SAC,,,,,,SF/PF
101897-20992,PF/C,Larry,Larry Nance,Nance,17.88387175529234,62,5800,SAC@NO,NO,SAC,,,,,,PF/C
101897-14503,C,Jonas,Jonas Valanciunas,Valanciunas,28.110842785203314,83,5700,SAC@NO,NO,SAC,,,,,,C
101897-112709,SF/PF,Javonte,Javonte Green,Green,27.01000061035156,10,5700,CHI@MIA,CHI,MIA,,,,,,SF/PF
101897-171669,SG/PG,Keon,Keon Ellis,Ellis,14.337930613550647,58,5600,SAC@NO,SAC,NO,,,,,,PG/SG
101897-15557,C,Andre,Andre Drummond,Drummond,23.373750305175783,80,5500,CHI@MIA,CHI,MIA,,,,,,C
101897-23981,PG/SG,Alex,Alex Caruso,Caruso,26.32638888888889,72,5400,CHI@MIA,CHI,MIA,GTD,Ankle,,,,PG/SG
101897-15946,SF/PF,Harrison,Harrison Barnes,Barnes,19.440963561276355,83,5300,SAC@NO,SAC,NO,,,,,,SF/PF
101897-188422,SF/SG,Jaime,Jaime Jaquez,Jaquez,22.74342105263158,76,5200,CHI@MIA,MIA,CHI,,,,,,SG/SF
101897-102025,SF/PF,Haywood,Haywood Highsmith,Highsmith,15.07014943592584,67,4900,CHI@MIA,MIA,CHI,,,,,,SF/PF
101897-113267,SF/PF,Caleb,Caleb Martin,Martin,20.83384540264423,65,4800,CHI@MIA,MIA,CHI,,,,,,SF/PF
101897-40830,PG,Delon,Delon Wright,Wright,14.539583841959635,48,4700,CHI@MIA,MIA,CHI,,,,,,PG
101897-9874,PF/C,Kevin,Kevin Love,Love,19.883928571428573,56,4600,CHI@MIA,MIA,CHI,,,,,,PF/C
101897-158373,PG,Jose,Jose Alvarado,Alvarado,16.31578947368421,57,4400,SAC@NO,NO,SAC,,,,,,PG
101897-85137,SG/SF,Duncan,Duncan Robinson,Robinson,21.49411728802849,68,4300,CHI@MIA,MIA,CHI,,,,,,SG/SF
101897-171792,PF,Nikola,Nikola Jovic,Jovic,17.072340944980052,47,4200,CHI@MIA,MIA,CHI,,,,,,PF
101897-58461,PF/C,Trey,Trey Lyles,Lyles,15.667797023967161,59,4100,SAC@NO,SAC,NO,,,,,,PF/C
101897-171763,SG/SF,Dalen,Dalen Terry,Terry,9.293332926432292,60,4000,CHI@MIA,CHI,MIA,,,,,,SG/SF
101897-145819,PF/SF,Naji,Naji Marshall,Marshall,16.12121212121212,66,3900,SAC@NO,NO,SAC,,,,,,SF/PF
101897-157812,PG,Davion,Davion Mitchell,Mitchell,9.952054794520548,73,3900,SAC@NO,SAC,NO,,,,,,PG
101897-171784,PG,Dyson,Dyson Daniels,Daniels,18.693548387096776,62,3800,SAC@NO,NO,SAC,,,,,,PG
101897-67312,C,Thomas,Thomas Bryant,Bryant,12.571052952816611,38,3800,CHI@MIA,MIA,CHI,,,,,,C
101897-20277,SF/SG,Torrey,Torrey Craig,Craig,14.311110885054976,54,3700,CHI@MIA,CHI,MIA,,,,,,SG/SF
101897-15814,C,Alex,Alex Len,Len,9.385714161152743,49,3700,SAC@NO,SAC,NO,,,,,,C
101897-188421,SG,Jordan,Jordan Hawkins,Hawkins,12.605969784864739,67,3600,SAC@NO,NO,SAC,,,,,,SG
101897-188480,PF,Adama,Adama Sanogo,Sanogo,8.577777438693577,9,3600,CHI@MIA,CHI,MIA,,,,,,PF
101897-84696,PG,Jevon,Jevon Carter,Carter,9.493150684931507,73,3600,CHI@MIA,CHI,MIA,,,,,,PG
101897-157830,C/PF,Jeremiah,Jeremiah Robinson-Earl,Robinson-Earl,6.761538774539263,39,3500,SAC@NO,NO,SAC,,,,,,PF/C
101897-171783,PF,E.J.,E.J. Liddell,Liddell,2.6875,8,3500,SAC@NO,NO,SAC,,,,,,PF
101897-157828,SF,Chris,Chris Duarte,Duarte,8.562712071305615,59,3500,SAC@NO,SAC,NO,,,,,,SF
