Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
82305-84669,PG/SG,Luka,Luka Doncic,Doncic,59.099998474121094,2,11200,DAL@NO,DAL,NO,,,,,,PG/SG
82305-9524,PG,Stephen,Stephen Curry,Curry,49.23333231608073,3,10400,GS@PHO,GS,PHO,,,,,,PG
82305-84680,SG/PG,Shai,Shai Gilgeous-Alexander,Gilgeous-Alexander,49.900001525878906,2,9600,LAC@OKC,OKC,LAC,,,,,,PG/SG
82305-12341,SG/SF,Paul,Paul George,George,43.20000203450521,3,8600,LAC@OKC,LAC,OKC,O,Illness,,,,SG/SF
82305-58460,SG,Devin,Devin Booker,Booker,44.666666666666664,3,8500,GS@PHO,PHO,GS,,,,,,SG
82305-19067,PG/SG,CJ,CJ McCollum,McCollum,41.93333435058594,3,8300,DAL@NO,NO,DAL,,,,,,PG/SG
82305-42202,PF/C,Christian,Christian Wood,Wood,42.25,2,8200,DAL@NO,DAL,NO,,,,,,PF/C
82305-110310,PF,Zion,Zion Williamson,Williamson,38.5,3,8100,DAL@NO,NO,DAL,O,Hip,,,,PF
82305-49116,SF/PF,Andrew,Andrew Wiggins,Wiggins,44.6000010172526,3,7800,GS@PHO,GS,PHO,,,,,,SF/PF
82305-15595,SG,Bradley,Bradley Beal,Beal,36.833333333333336,3,7800,DET@WAS,WAS,DET,,,,,,SG
82305-157808,PG/SG,Cade,Cade Cunningham,Cunningham,35.03333282470703,3,7700,DET@WAS,DET,WAS,,,,,,PG/SG
82305-66048,SF/SG,Brandon,Brandon Ingram,Ingram,36.46666717529297,3,7600,DAL@NO,NO,DAL,O,Concussion,,,,SG/SF
82305-14503,C,Jonas,Jonas Valanciunas,Valanciunas,40.1000010172526,3,7600,DAL@NO,NO,DAL,,,,,,C
82305-63122,C/PF,Kristaps,Kristaps Porzingis,Porzingis,34.6000010172526,3,7400,DET@WAS,WAS,DET,,,,,,PF/C
82305-9623,PG,Chris,Chris Paul,Paul,36.666666666666664,3,7400,GS@PHO,PHO,GS,,,,,,PG
