Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
98449-49111,C,Joel,Joel Embiid,Embiid,63.27142769949777,28,12200,DEN@PHI,PHI,DEN,,,,,,C
98449-55062,C,Nikola,Nikola Jokic,Jokic,56.9375,40,11700,DEN@PHI,DEN,PHI,,,,,,C
98449-84680,PG,Shai,Shai Gilgeous-Alexander,Gilgeous-Alexander,55.0921052631579,38,11400,OKC@LAC,OKC,LAC,,,,,,PG
98449-59358,C/PF,Domantas,Domantas Sabonis,Sabonis,47.91794996995192,39,10100,SAC@PHO,SAC,PHO,,,,,,PF/C
98449-58460,SG,Devin,Devin Booker,Booker,44.7566650390625,30,9800,SAC@PHO,PHO,SAC,,,,,,SG
98449-9646,SF/PF,Kevin,Kevin Durant,Durant,48.02812576293945,32,9700,SAC@PHO,PHO,SAC,,,,,,SF/PF
98449-145331,PG,Tyrese,Tyrese Maxey,Maxey,43.351351351351354,37,9200,DEN@PHI,PHI,DEN,,,,,,PG
98449-14513,SF/PF,Kawhi,Kawhi Leonard,Leonard,42.78857073102679,35,8800,OKC@LAC,LAC,OKC,,,,,,SF/PF
98449-80810,PG,De'Aaron,De'Aaron Fox,Fox,44.83636289654356,33,8700,SAC@PHO,SAC,PHO,,,,,,PG
98449-171759,C,Chet,Chet Holmgren,Holmgren,38.338460286458336,39,8400,OKC@LAC,OKC,LAC,,,,,,C
98449-12341,SG/SF,Paul,Paul George,George,39.340539880701016,37,8300,OKC@LAC,LAC,OKC,,,,,,SG/SF
98449-9644,SG/PG,James,James Harden,Harden,38.75,34,8100,OKC@LAC,LAC,OKC,,,,,,PG/SG
98449-66108,PG,Jamal,Jamal Murray,Murray,37.511110658998845,27,8000,DEN@PHI,DEN,PHI,GTD,Leg,,,,PG
98449-14518,PF/SF,Tobias,Tobias Harris,Harris,32.39729597761824,37,7900,DEN@PHI,PHI,DEN,,,,,,SF/PF
98449-171760,SF/SG,Jalen,Jalen Williams,Williams,32.736111111111114,36,7800,OKC@LAC,OKC,LAC,,,,,,SG/SF
98449-15595,SG/PG,Bradley,Bradley Beal,Beal,30,15,7600,SAC@PHO,PHO,SAC,,,,,,PG/SG
