Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
99720-84669,PG,Luka,Luka Doncic,Doncic,60.707998046875,50,12400,DAL@CLE,DAL,CLE,,,,,,PG
99720-40199,PF,Giannis,Giannis Antetokounmpo,Antetokounmpo,57.14210697642544,57,11700,CHA@MIL,MIL,CHA,GTD,Knee,,,,PF
99720-188414,PF/C,Victor,Victor Wembanyama,Wembanyama,48.00961538461539,52,10700,SA@MIN,SA,MIN,,,,,,PF/C
99720-80808,PF/SF,Jayson,Jayson Tatum,Tatum,46.50363547585227,55,10000,PHI@BOS,BOS,PHI,,,,,,SF/PF
99720-66113,SG/PG,Donovan,Donovan Mitchell,Mitchell,47.74565323539402,46,9900,DAL@CLE,CLE,DAL,,,,,,PG/SG
99720-145321,SG/SF,Anthony,Anthony Edwards,Edwards,41.872727272727275,55,9700,SA@MIN,MIN,SA,,,,,,SG/SF
99720-84690,PG,Jalen,Jalen Brunson,Brunson,42.925000871930806,56,9500,NO@NY,NY,NO,GTD,Neck,,,,PG
99720-14498,PG/SG,Kyrie,Kyrie Irving,Irving,43.411429268973215,35,9400,DAL@CLE,DAL,CLE,,,,,,PG/SG
99720-145331,PG,Tyrese,Tyrese Maxey,Maxey,42.15283203125,53,9300,PHI@BOS,PHI,BOS,,,,,,PG
99720-9524,PG,Stephen,Stephen Curry,Curry,40.85370551215278,54,9200,GS@WAS,GS,WAS,,,,,,PG
99720-67708,SG/PG,Dejounte,Dejounte Murray,Murray,38.583333333333336,54,8900,UTA@ATL,ATL,UTA,,,,,,PG/SG
99720-84678,SF/PF,Miles,Miles Bridges,Bridges,38.2695657481318,46,8800,CHA@MIL,CHA,MIL,,,,,,SF/PF
99720-110310,PF,Zion,Zion Williamson,Williamson,38.62553243434176,47,8700,NO@NY,NO,NY,GTD,Foot,,,,PF
