Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
99589-55062,C,Nikola,Nikola Jokic,Jokic,56.981818181818184,55,12000,DEN@POR,DEN,POR,,,,,,C
99589-40199,PF,Giannis,Giannis Antetokounmpo,Antetokounmpo,57.20181995738636,55,11800,MIL@MIN,MIL,MIN,GTD,Knee,,,,PF
99589-84680,PG,Shai,Shai Gilgeous-Alexander,Gilgeous-Alexander,54.43999911221591,55,11400,WAS@OKC,OKC,WAS,,,,,,PG
99589-15755,PF/C,Anthony,Anthony Davis,Davis,53.43518518518518,54,11200,SA@LAL,LAL,SA,GTD,Achilles,,,,PF/C
99589-188414,PF/C,Victor,Victor Wembanyama,Wembanyama,47.33,50,10400,SA@LAL,SA,LAL,,,,,,PF/C
99589-66113,SG/PG,Donovan,Donovan Mitchell,Mitchell,48.17777777777778,45,10100,CLE@PHI,CLE,PHI,GTD,Illness,,,,PG/SG
99589-9488,SF/PF,LeBron,LeBron James,James,46.75,50,10000,SA@LAL,LAL,SA,GTD,Ankle,,,,SF/PF
99589-9646,SF/PF,Kevin,Kevin Durant,Durant,47.5160009765625,50,9900,PHO@HOU,PHO,HOU,,,,,,SF/PF
99589-58460,SG,Devin,Devin Booker,Booker,44.91914789727394,47,9600,PHO@HOU,PHO,HOU,,,,,,SG
99589-9524,PG,Stephen,Stephen Curry,Curry,41.5,52,9500,CHA@GS,GS,CHA,,,,,,PG
99589-145321,SG/SF,Anthony,Anthony Edwards,Edwards,41.6150961821934,53,9500,MIL@MIN,MIN,MIL,,,,,,SG/SF
99589-145331,PG,Tyrese,Tyrese Maxey,Maxey,42.041178385416664,51,9400,CLE@PHI,PHI,CLE,,,,,,PG
99589-84671,PG,Trae,Trae Young,Young,46.30392156862745,51,9300,TOR@ATL,ATL,TOR,,,,,,PG
99589-145485,PG,LaMelo,LaMelo Ball,Ball,44.29999889026988,22,9200,CHA@GS,CHA,GS,O,Ankle,,,,PG
99589-14513,SF/PF,Kawhi,Kawhi Leonard,Leonard,42.0539990234375,50,9200,LAC@MEM,LAC,MEM,,,,,,SF/PF
99589-157822,PF/SF,Scottie,Scottie Barnes,Barnes,43.878949081688596,57,9100,TOR@ATL,TOR,ATL,,,,,,SF/PF
99589-84678,SF/PF,Miles,Miles Bridges,Bridges,38.34545343572443,44,9000,CHA@GS,CHA,GS,,,,,,SF/PF
99589-80817,C,Bam,Bam Adebayo,Adebayo,42.13478154721467,46,9000,MIA@NO,MIA,NO,,,,,,C
99589-9644,SG/PG,James,James Harden,Harden,39.66326530612245,49,8800,LAC@MEM,LAC,MEM,,,,,,PG/SG
99589-84683,PF/C,Jaren,Jaren Jackson,Jackson,37.229410807291664,51,8700,LAC@MEM,MEM,LAC,GTD,Quadriceps,,,,PF/C
99589-14528,SF/PF,Jimmy,Jimmy Butler,Butler,38.01081147065034,37,8500,MIA@NO,MIA,NO,,,,,,SF/PF
99589-157908,C,Alperen,Alperen Sengun,Sengun,42.512962058738424,54,8500,PHO@HOU,HOU,PHO,,,,,,C
99589-20848,PG,Damian,Damian Lillard,Lillard,41.12115478515625,52,8500,MIL@MIN,MIL,MIN,,,,,,PG
99589-12341,SG/SF,Paul,Paul George,George,37.92884709284856,52,8300,LAC@MEM,LAC,MEM,,,,,,SG/SF
99589-66108,PG,Jamal,Jamal Murray,Murray,37.56585246760671,41,8300,DEN@POR,DEN,POR,O,Lower leg,,,,PG
99589-110310,PF,Zion,Zion Williamson,Williamson,38.28888888888889,45,8300,MIA@NO,NO,MIA,GTD,Foot,,,,PF
99589-66048,SF/PF,Brandon,Brandon Ingram,Ingram,37.83921664368872,51,8200,MIA@NO,NO,MIA,GTD,Illness,,,,SF/PF
99589-67708,SG/PG,Dejounte,Dejounte Murray,Murray,38.07115290715144,52,8200,TOR@ATL,ATL,TOR,,,,,,PG/SG
99589-171759,C,Chet,Chet Holmgren,Holmgren,38.26000088778409,55,8200,WAS@OKC,OKC,WAS,,,,,,C
99589-58462,PF/C,Karl-Anthony,Karl-Anthony Towns,Towns,38.46000088778409,55,8100,MIL@MIN,MIN,MIL,,,,,,PF/C
99589-157833,SF/PF,Jalen,Jalen Johnson,Johnson,35.4975615710747,41,8100,TOR@ATL,ATL,TOR,,,,,,SF/PF
99589-40203,C,Rudy,Rudy Gobert,Gobert,37.08148193359375,54,8000,MIL@MIN,MIN,MIL,,,,,,C
99589-58312,PG/SG,D'Angelo,D'Angelo Russell,Russell,32.47307645357572,52,8000,SA@LAL,LAL,SA,,,,,,PG/SG
99589-24247,PG,Fred,Fred VanVleet,VanVleet,37.58958435058594,48,7900,PHO@HOU,HOU,PHO,,,,,,PG
99589-171760,SF/SG,Jalen,Jalen Williams,Williams,33.82244997608419,49,7900,WAS@OKC,OKC,WAS,,,,,,SG/SF
99589-80821,C/PF,Jarrett,Jarrett Allen,Allen,36.465307118941325,49,7800,CLE@PHI,CLE,PHI,,,,,,PF/C
99589-188405,PG/SG,Amen,Amen Thompson,Thompson,21.683332655164932,36,7800,PHO@HOU,HOU,PHO,,,,,,PG/SG
99589-58377,SF/PF,Kyle,Kyle Kuzma,Kuzma,36.82830234743514,53,7700,WAS@OKC,WAS,OKC,,,,,,SF/PF
99589-84673,C,Deandre,Deandre Ayton,Ayton,32.58919050886824,37,7700,DEN@POR,POR,DEN,,,,,,C
99589-84717,SG/PG,Anfernee,Anfernee Simons,Simons,34.354838709677416,31,7700,DEN@POR,POR,DEN,,,,,,PG/SG
99589-14518,PF/SF,Tobias,Tobias Harris,Harris,32.930611746651785,49,7600,CLE@PHI,PHI,CLE,,,,,,SF/PF
99589-110312,SG,Tyler,Tyler Herro,Herro,34.44285714285714,35,7600,MIA@NO,MIA,NO,GTD,Foot,,,,SG
99589-157845,PF/C,Evan,Evan Mobley,Mobley,37.38064673639113,31,7500,CLE@PHI,CLE,PHI,,,,,,PF/C
99589-158136,SF/SG,Austin,Austin Reaves,Reaves,29.852631150630483,57,7500,SA@LAL,LAL,SA,,,,,,SG/SF
99589-145539,SF/PF,Deni,Deni Avdija,Avdija,28.719999556107954,55,7400,WAS@OKC,WAS,OKC,,,,,,SF/PF
99589-157907,SG/PG,Jalen,Jalen Green,Green,29.527272727272727,55,7400,PHO@HOU,HOU,PHO,,,,,,PG/SG
99589-19067,PG/SG,CJ,CJ McCollum,McCollum,35.31904820033482,42,7300,MIA@NO,NO,MIA,,,,,,PG/SG
99589-110357,SF,RJ,RJ Barrett,Barrett,30.758696182914402,46,7300,TOR@ATL,TOR,ATL,GTD,Knee,,,,SF
99589-23665,SG/SF,Buddy,Buddy Hield,Hield,24.271929824561404,57,7200,CLE@PHI,PHI,CLE,,,,,,SG/SF
99589-58081,PG,Tyus,Tyus Jones,Jones,29.6654541015625,55,7200,WAS@OKC,WAS,OKC,,,,,,PG
99589-15595,SG/PG,Bradley,Bradley Beal,Beal,31.136665852864585,30,7200,PHO@HOU,PHO,HOU,O,Hamstring,,,,PG/SG
99589-171756,SF/SG,Vince,Vince Williams,Williams,23.8545448996804,44,7100,LAC@MEM,MEM,LAC,,,,,,SG/SF
99589-145304,C/PF,Onyeka,Onyeka Okongwu,Okongwu,24.383019789209907,53,7100,TOR@ATL,ATL,TOR,O,Toe,,,,PF/C
99589-23831,PF/SF,Jerami,Jerami Grant,Grant,32.240426570811174,47,7000,DEN@POR,POR,DEN,,,,,,SF/PF
99589-188419,SF,Brandon,Brandon Miller,Miller,27.512244399713012,49,6900,CHA@GS,CHA,GS,,,,,,SF
99589-145324,SG,Devin,Devin Vassell,Vassell,31.58823529411765,51,6900,SA@LAL,SA,LAL,,,,,,SG
99589-15860,PF/C,Draymond,Draymond Green,Green,29.466666666666665,30,6900,CHA@GS,GS,CHA,,,,,,PF/C
99589-157904,SF/PF,Jonathan,Jonathan Kuminga,Kuminga,25.49433870135613,53,6800,CHA@GS,GS,CHA,,,,,,SF/PF
99589-55057,C,Jusuf,Jusuf Nurkic,Nurkic,33.35849056603774,53,6800,PHO@HOU,PHO,HOU,GTD,Ankle,,,,C
99589-145348,PG/SG,Immanuel,Immanuel Quickley,Quickley,26.27254949831495,51,6800,TOR@ATL,TOR,ATL,,,,,,PG/SG
99589-145329,C,Paul,Paul Reed,Reed,18.589091352982955,55,6700,CLE@PHI,PHI,CLE,,,,,,C
99589-157905,SG/PG,Josh,Josh Giddey,Giddey,26.93148238570602,54,6600,WAS@OKC,OKC,WAS,,,,,,PG/SG
99589-110342,PG,Darius,Darius Garland,Garland,31.35333251953125,30,6600,CLE@PHI,CLE,PHI,,,,,,PG
99589-9621,C,Brook,Brook Lopez,Lopez,31.235849056603772,53,6600,MIL@MIN,MIL,MIN,,,,,,C
99589-58378,C,Jakob,Jakob Poeltl,Poeltl,29.7022216796875,45,6500,TOR@ATL,TOR,ATL,,,,,,C
99589-42677,PG,Terry,Terry Rozier,Rozier,37.085000610351564,40,6500,MIA@NO,MIA,NO,O,Knee,,,,PG
99589-171767,PF,Jabari,Jabari Smith,Smith,28.0060009765625,50,6500,PHO@HOU,HOU,PHO,,,,,,PF
99589-58153,SF/SG,Kelly,Kelly Oubre,Oubre,25.2139523528343,43,6500,CLE@PHI,PHI,CLE,,,,,,SG/SF
99589-41594,PF,Aaron,Aaron Gordon,Gordon,29.2960009765625,50,6400,DEN@POR,DEN,POR,,,,,,PF
99589-14503,C,Jonas,Jonas Valanciunas,Valanciunas,31.771427699497767,56,6400,MIA@NO,NO,MIA,,,,,,C
99589-84682,SF/PF,Michael,Michael Porter,Porter,28.94181906960227,55,6400,DEN@POR,DEN,POR,,,,,,SF/PF
99589-188444,PF,GG,GG Jackson,Jackson,19.443478791610055,23,6300,LAC@MEM,MEM,LAC,,,,,,PF
99589-157831,PG,Tre,Tre Mann,Mann,14.305882173426012,17,6300,CHA@GS,CHA,GS,,,,,,PG
99589-55059,C,Clint,Clint Capela,Capela,31.0680840674867,47,6300,TOR@ATL,ATL,TOR,,,,,,C
99589-16261,SG/SF,Khris,Khris Middleton,Middleton,28.948838344840116,43,6300,MIL@MIN,MIL,MIN,O,Ankle,,,,SG/SF
99589-188428,PG,Scoot,Scoot Henderson,Henderson,22.86976800962936,43,6200,DEN@POR,POR,DEN,O,Groin,,,,PG
99589-42156,PF/C,Bobby,Bobby Portis,Portis,24.971429007393972,56,6200,MIL@MIN,MIL,MIN,,,,,,PF/C
